SAMPLE ID,Rb,Ba,Th,U,Nb,K,La,Ce,Pb,Sr,Nd,Zr,Ti,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO
ODP0129-0801C-002R-003/114-119,40.84756151514486,15.303736876508978,-7.565974500592592,5.622238283115919,,45.07474718718455,-13.289318870222964,-3.6067907213667425,-15.264781920569751,-2.647819804232306,-6.978330896423465,,,-0.15171484214093134,0.20623992887794262,0.6808969940840428,-1.855401041127827,-2.57869472221919,1.071500342351892,0.07750504425600924,-3.6381309283352667
ODP0129-0801C-002R-004/071-076,37.51788001492159,12.467764581405149,-8.389737946028006,-7.968796099200738,,39.65189304546167,-8.684430929943112,-0.46047761873695237,0.6686022100001736,-2.9290005682636995,-2.135816627185509,,,0.32491675710577894,1.0631986881159037,1.9582931722511967,-1.2904428006708315,-1.8437076453439207,0.9574664348068196,0.019541750798227397,-2.61441683923655
ODP0129-0801C-005R-001/103-105,92.08683139237323,19.896466162906332,-0.6293209928269665,19.70243087882345,,226.41638005144355,-0.9736463677007525,-0.7711296071204656,8.207294542508654,-0.43220957395715853,1.332768030712053,,,-1.1170809020648047,-2.4977533307233744,-2.6984493451347977,2.022546434105891,-5.799571858014019,-0.9625340870336592,-0.08094873486644605,-6.514484475427002
ODP0129-0801C-005R-002/087-089,27.46021025454748,0.5103454008978534,-0.6942798760622155,6.368310297343863,,21.421913779598782,-1.1518364397574583,-0.848659623738155,10.10979214989011,3.6012183878384936,-0.5801081516903306,,,-2.0687232104446203,-2.1373740643531267,-2.171987109456494,-4.807913789772776,-4.803106929460309,0.7388778702070158,-0.07322470250880951,1.8512419265225635
ODP0129-0801C-005R-003/038-043,2.181875463647528,-3.5813571950370084,-2.006546885545836,3.4380702440112945,,-1.671804914862245,-3.1132765995240232,-2.763294804240696,8.302010997646038,1.4299742599248022,-1.0030851008296509,,,-0.292959200519026,-0.848910068219034,-0.8534985423120984,-3.603066055434361,-3.2171815747712484,0.529594945822276,-0.044436541972736235,1.8767039920850959
ODP0129-0801C-005R-003/125-131,48.26495345307293,1.41108265030099,0.5762172940355977,35.09057255728631,,38.249462252820805,2.5087847642718124,1.673474078262049,60.217774069329785,-1.6642546485683747,3.0684735108902634,,,5.164758678224113,4.222201499414496,5.49763030035439,-4.78472126423803,-3.4647691475840903,-1.2641777516554862,-0.049671632657807885,-3.3422613836005466
ODP0129-0801C-006R-002/029-034,4.198597241068355,-4.29764183499593,-3.122371323064381,3.8322137760690245,,-1.2198629424796108,-3.1960064221502833,-3.013621807893793,8.93320507497317,-0.332762629633204,-1.1965004888610116,,,0.46129835664088326,0.35872310758253967,0.3410620946918437,-3.4805689922119,1.542825900079535,0.013352213544635116,-0.05122500607572801,0.5218751783583429
ODP0129-0801C-006R-002/119-124,0.8311699185822512,-5.938352869441477,-3.263051298529422,-4.921894034929762,,-2.0626245742914433,-3.279622781326554,-3.046622621188069,8.37146640372266,-0.36585258956866706,0.048577325342384015,,,0.7782524871114997,0.4220847278578317,1.2814191353933158,-3.03972332688906,-0.450000524738134,0.3592107371241777,-0.095876526659339,2.4227610686059773
ODP0129-0801C-006R-003/037-042,12.49079035245437,-2.552527662361044,-2.5353776144986715,28.39839376334507,,26.543043291157527,-1.549033097057329,-0.8752166824142984,10.063428103986992,0.33765851441436023,0.14932235717046982,,,-0.062002056099689895,-0.38863527346285265,0.2076659687524267,-7.6809993082841785,-8.837302528088593,0.9588510861141195,-0.05445927402665291,5.383906607594421
ODP0129-0801C-007R-001/053-058,-3.4555271798140694,-2.9143691265809064,-3.0300982663623346,-5.253596259602305,,-5.203760330302652,-2.1386736345479624,-3.2470927574113233,53.086977344290865,-1.632518335996509,-0.2645612355572311,,,1.3238614823221155,1.9508953236177886,3.645946770515166,-1.8072549758362015,-0.527470239983403,0.3186935718519104,-0.031038915182873883,0.8718759128686404
