,Rb,Ba,Th,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,Nb
ODP0129-0801C-006R-003/037-042,8.424220326087767,0.281807901026961,0.12219606006584491,9.099090745180568,4.701049353727157,0.6323021968410232,0.7696289171612428,3.502668626626189,1.057982267762124,1.0368420543436123,0.9845691025159238,0.8997711490486604,1.0539898637753142,0.8408445863456104,0.23468684512317717,1.5737675907555881,0.1551367146310887,1.4900656143444206,1.0,1.0,1.0
ODP0129-0801C-007R-001/053-058,0.3130615777647667,0.6110540538514038,0.4245256487314187,0.47545347473672583,0.1776746440210446,0.785171656107258,0.7241455516980311,4.062317218266078,0.7679553162426775,0.9738875729017737,1.1586133742442435,1.2830289444265552,1.5737985878992655,0.9639034539299502,0.9295529433737593,1.134964936381363,0.8375256938976984,1.0847458589617134,1.0,1.0,1.0
ODP0129-0801C-007R-001/099-105,0.2835108456611422,0.46217439122759174,0.3099309216269149,1.7604316850413755,0.13526284406633887,0.531919220135064,0.505221055226254,3.8534220728848054,0.642172371158822,0.9327514274159018,1.5953163285305783,1.450447483296255,1.9706840846464146,0.9428225566818589,0.6903662232519358,1.3465183390370459,0.7734572581463974,1.1468682321312214,1.0,1.0,1.0
ODP0129-0801C-007R-003/000-005,4.341022488896358,0.3854587220172347,0.39697732193815793,1.2455828766919592,0.9415602910536066,0.6088373167742059,0.6036389447018815,5.627585415560939,0.7560975526702184,0.8825509316842963,1.0914782204731528,1.1685542780896467,1.4005965529254787,0.9390557502850354,0.8265410088661218,1.1950789125424786,0.5118907090183553,1.0759731041610738,1.0,1.0,1.0
ODP0129-0801C-007R-004/077-083,0.6269104074527273,0.28359413758038754,0.3398118522711753,1.7964144344012392,0.15170753462906356,0.510408022015129,0.5081159009592799,4.662339150955322,0.6004481759069974,0.8464027240258176,1.6972375038015883,1.507490025187667,2.0427787465079223,0.9787816577076588,0.6939281200340126,1.3596199862433431,0.4558464522757787,1.1209411085262044,1.0,1.0,1.0
ODP0129-0801C-007R-004/137-142,0.661739236818761,0.48892208261043973,0.3565211158624112,0.3394504947608361,0.21350279984729964,0.6553059106106766,0.6086061913509526,4.127387071838171,0.8136933347534655,0.9625507713636189,1.282495322810643,1.2784262511763245,1.6285229921136566,0.9315342358141753,0.811623919530436,1.2750542145903618,0.4846934295261015,1.2086190731524618,1.0,1.0,1.0
ODP0129-0801C-008R-001/065-067,6.559866229055189,0.6869379583708397,0.33992801776500237,4.747133096434305,1.702206076886719,0.5469781067589257,0.7108969131243773,2.192758295270833,0.8118428553667915,0.840866095549378,1.0958749658198323,0.8951022430806188,0.9242878799668374,0.9329092755981979,0.41821655630509214,1.330503766504913,0.5653519465646348,1.0618944721146928,1.0,1.0,1.0
ODP0129-0801C-008R-001/101-106,0.9926063855868743,0.23113302403144426,0.3788036856038119,0.34131731186022324,0.21910400282846523,0.6527577249113549,0.5981798265247954,4.135189522404916,0.7525918657307716,0.9343748389740193,1.293309019637874,1.3085939929140609,1.6976797016763197,0.94729899487404,0.855260535181202,1.2662995496473055,0.48882687620139215,1.1559108886979752,1.0,1.0,1.0
ODP0129-0801C-008R-002/078-080,0.6742418498267582,0.22824374908409992,0.28188852387262525,1.0022058662713242,0.17646891880722396,0.4865272834965924,0.5008539731191324,5.387277541599678,0.6554725270139788,0.8384011603235739,1.4130040784605213,1.3317781328432101,1.5514459195957464,0.9510213423460634,0.8706097523818044,1.3295088555655048,0.8941620469794639,1.2695596493988797,1.0,1.0,1.0
ODP0129-0801C-008R-002/133-139,1.1501896442131039,0.5372232292199244,0.24053926912122464,1.923145754111729,0.19182059249329936,0.5923838379489237,0.6617228767648102,4.461254434619956,0.8221528503170433,0.9173055586012552,1.1684769091950937,1.1913919372559318,1.2414414500064206,0.9732032852424845,0.9019874415671444,1.3213638267786076,0.8200243728418797,1.1156750159945616,1.0,1.0,1.0
ODP0129-0801C-009R-005/020-024,0.46916042407195396,0.4389267289726834,0.25489697668629285,1.820829368734126,0.1631764561103135,0.48348146623090404,0.6708819447457078,7.1813713031311845,0.8858932071590647,0.5936082283035169,1.0812752744321557,1.0339805778964257,1.0730848126771935,0.9837197513218011,0.9330678223363664,1.050509280779711,0.3764506478260094,1.1215194910419968,1.0,1.0,1.0
ODP0129-0801C-010R-001/055-060,0.36397628207792093,0.2706167752261957,0.2575351418367168,0.2681470806785478,0.17422807503056292,0.5903720745132505,0.6527683626963803,6.454870196511084,0.6272338152850571,0.9048552959322137,1.7938548002186914,1.4556340665467162,1.6942485848118762,1.0105460779573459,0.7013346785295352,1.2889650064188742,0.38435378157025274,1.3104437791903845,1.0,1.0,1.0
ODP0129-0801C-010R-006/067-070,0.418870730978374,0.22605446621274203,0.23799970752160413,0.5157636169854112,0.1779431251907202,0.48110813523511814,0.5799814246252549,2.5133871778058574,0.7876555271277781,0.8125848472692241,1.1627266980776803,1.1515374321569656,1.3680073736161658,0.9777193517083134,0.8880785760688249,1.1416971824479867,0.34899937733839326,1.2705291026969971,1.0,1.0,1.0
ODP0129-0801C-011R-002/121-126,0.22441828072410278,0.37303687134466196,0.5919402023321552,0.3262071618594635,0.15769274230980185,0.7069976616820529,0.6152206595836435,4.926456335714332,0.9968445390290298,0.7989291620258759,1.13972686632256,1.1725149508877188,1.6903524232568514,0.9685263635078687,0.8503974412751545,1.171331042202404,0.5169219709169786,1.1490228500833446,1.0,1.0,1.0
ODP0129-0801C-011R-003/121-126,0.9708111138238288,0.6104686699411532,0.28697195464429404,0.3828539537399163,0.19537576933245848,0.5585701781029497,0.5873919360520791,3.280407217392997,0.7657598219149072,0.8594872950378664,1.179891180115322,1.257308043695287,1.4929558583498523,0.9187960332601872,0.7335887974285584,1.0802919374144682,0.5072963650615242,1.2183477140256607,1.0,1.0,1.0
ODP0129-0801C-011R-003/131-136,1.2019019810384324,0.27216705330026714,0.15538477987968743,2.7466810191320734,0.19520897598136472,0.4444196571948755,0.5058098509070342,5.870014415890219,0.650836082378518,0.6446779679122324,1.0968198647265097,1.122682348327751,1.1766704717872307,0.9427945765517192,0.8808104148149467,1.007444430678546,0.8018069637715636,1.1498669596382696,1.0,1.0,1.0
ODP0129-0801C-012R-003/032-037,0.2659045254352322,0.4505901887353987,0.40312194224233405,3.0190874035021835,0.10021595936537848,0.6262973774381312,0.698038642114827,4.441887539626983,0.9567500588149147,1.1376474598880664,1.0349079571564188,0.9974446521838524,0.99371376975492,0.9666901738139264,1.0624192254799645,1.0067072418146101,0.8612866857936996,1.0972886372933968,1.0,1.0,1.0
ODP0129-0801C-012R-003/057-062,0.5323011453774852,0.5152233249835886,0.36404084864103425,2.0127249356681225,0.19623469135389157,0.6261312362329245,0.6467063557808003,5.267978942791504,0.9427539571261356,0.8359530650107515,1.0342498498809451,0.9812377612442152,0.9929262805166585,0.9762609410927274,1.067106369121788,1.0217915978876255,0.5446744819082261,1.0790567668385116,1.0,1.0,1.0
ODP0185-0801C-015R-007/031-034,7.785033776545769,1.1555019593351505,1.202498026437936,7.614869550392263,1.9055791345374957,0.9700228009334491,1.1423504479616615,3.2875489448949238,1.6061792300511752,1.164608657397585,1.2226860238096662,0.8607501711170277,0.7260166647863033,1.0141220465062009,0.2844225064716461,1.3891860852299263,1.2896576586400035,1.3789945894271214,1.0,1.0,1.0
ODP0185-0801C-034R-001/093-096,6.073540242398869,0.8752343262469531,1.1404227278591093,6.188169135067381,0.723896465730794,0.8833884655475344,0.9915447989312653,1.2917451378623355,1.1433599287037908,0.9969621399528976,1.1463966715221103,1.0412682343014208,1.0692280790584743,0.9545975814845141,1.0461529110930428,1.0207473862229304,1.0664899131787156,0.9930062958350107,1.0,1.0,1.0
ODP0185-0801C-040R-001/024-027,13.027098394115663,0.48004938392296553,0.7991234645176148,11.602814936214827,1.7993551695378425,0.83362443105389,0.8528835048260895,0.4510835103815749,0.8610171294288792,0.8885139656563916,1.285582770660001,1.044936177995462,1.073195194271866,0.8394938123852356,0.836356060283398,0.7316912675516822,0.9447727248816781,2.1392745462365257,1.0,1.0,1.0
ODP0185-0801C-044R-003/023-026,6.075400500489065,1.1353729869448907,1.0099651170239758,11.788815905253108,1.086386062026436,0.8807390216623603,0.9173178526997673,0.5716402552999372,1.0960922448244477,0.9215571405583731,1.2833428769872857,1.0949177190718127,1.1035247165670383,0.9400580737330835,0.9302533131031451,1.1018638767257585,1.0272343064180087,1.170211407243507,1.0,1.0,1.0
ODP0129-0801B-037R-001/036-038,4.279986508696703,2.036624616309389,0.6426245444238675,1.1661767249128792,4.089128218287044,0.8156898345012873,0.7078904437818784,1.1775861209563563,0.26202240597891,0.7662884177970255,1.3423620325081094,1.2459595054252866,1.3231066266759357,1.3444319017343191,0.2652451936866669,0.978871861245075,0.9600873667237355,0.12031839849033685,1.0,1.0,1.0
ODP0129-0801B-041R-001/026-030,1.5730267461862601,1.1152467079809487,0.9005381249558961,0.6899712120694926,0.8265077989986437,0.7509295712756857,0.7552777311393055,0.8444747762419114,1.133047671948917,0.7385738946505787,0.9668894669033853,1.0207549816175525,1.1525993598532915,0.9944429065237432,1.0075429987849172,1.023928395570062,1.0562132594411349,0.9881757277489772,1.0,1.0,1.0
ODP0129-0801B-041R-002/074-079,1.951958848928618,1.0052991722479678,0.8528987068633789,0.7645863541214073,1.0506801770205247,0.7779385664779762,0.7748228228444733,1.007180810659414,0.8765782583319905,0.7953683852997672,1.1217013636767654,1.3360331074679084,1.4345040150383428,1.024589838512418,0.7225852901080783,1.0915773372653028,1.1297105749798497,0.9714999397109229,1.0,1.0,1.0
ODP0129-0801B-043R-003/111-114,2.2797825700243903,1.2666205539524849,0.8042221714715976,3.2088901658589046,1.4225607968455485,0.8986734380323823,0.916865203897894,1.1621508897778032,0.5751095927587492,1.0303950344810138,1.5254072337389062,1.4192750766982272,1.7135942241230686,0.9845594915170228,0.9695272836382951,0.9829062298625589,1.3770026232679586,1.0789789487797028,1.0,1.0,1.0
ODP0129-0801C-001R-005/033-035,1.7143951088599707,1.9654628385073112,0.8311657926452154,0.702185189421023,0.8343209723000401,0.6944039049330152,0.7878330696737592,1.0592175167431943,0.7196695032550204,0.7504345430462721,0.947898124934127,1.057163940403909,1.196383859346337,0.9984960664770302,1.1333685483254403,1.448529902335338,1.0615011021330198,0.7980698444579762,1.0,1.0,1.0
ODP0129-0801C-002R-005/024-028,1.0959610407592009,1.2697117655904968,0.48203331198144717,0.6352259417263612,0.9439218314027046,0.514928336391663,0.6178159473770884,0.7592581757777942,0.9749515428952362,0.6865292977445653,0.9822786968848204,0.9317547377812189,0.9063391375148055,0.9065827695569751,2.533099098723776,0.9889265545948499,1.3208419137306873,1.8246425005311562,1.0,1.0,1.0
ODP0129-0801C-005R-001/095-098,64.4916847090335,30.22302079025585,0.21184450095518442,4.906887207172818,43.532318877051985,0.7759399851964077,0.7098392678815533,0.27046594172146743,0.6837440479930772,0.825038416614759,0.8674220700019717,0.6462916769215102,0.6573023133703518,1.1378586703515208,0.28176468682415423,0.5272545059459273,1.119848123543939,0.44558662780575664,1.0,1.0,1.0
ODP0129-0801C-006R-003/042-045,19.807547293687467,0.4127988100414636,0.8874808040810673,9.41747673633144,7.068305461615645,1.4999672290131973,1.4178993186134263,1.940608509415144,1.8135573677099839,1.5167039070646684,0.7732253552082368,1.3521446147889815,1.4328347743212424,0.9991317911295807,0.29076850576400987,1.5093657869080503,0.8295729645273472,1.2058224740048868,1.0,1.0,1.0
ODP0129-0801C-007R-003/043-048,8.493242835143233,0.648074089521637,0.16883598854043605,12.297446175199708,2.164743907521985,0.49707655835485415,0.45792002182688457,0.40315986544843996,1.013363548664075,0.49414893096601575,1.1473178382026195,0.5664162903292155,0.5863849607672078,0.8190441162252746,0.7390319014128786,0.7890519534689451,0.9084612940303258,2.3256951427329686,1.0,1.0,1.0
ODP0129-0801C-009R-004/001-004,0.040961529303557724,0.7810074860020467,0.9644094823920293,0.7803948054262677,0.1729068682917591,0.7947017399750874,0.8258723370987304,0.3187584644245877,1.0735906771081543,0.9218538012261565,1.0894135023170401,1.0118143814262617,1.0157595791282192,0.973555718718461,0.8630526973755189,0.9694223145322052,0.8584386547437192,1.2241956286549776,1.0,1.0,1.0
ODP0129-0801C-011R-002/145-148,7.957510589432008,0.6129080081893928,1.0072120329455105,0.9260663906132607,0.9780121887305683,0.7452372378488727,0.8720011908231974,0.7629878615471054,1.1007663837252364,0.9110428208556908,1.0742081567764838,1.0470871829043056,1.0955406705423227,0.9545559921280552,0.7628272085010565,0.8939280285889165,0.8332023000361618,1.302594157562539,1.0,1.0,1.0
ODP0129-0801C-012R-002/111-113,1.7568037854129117,0.7341905802315651,1.0533563187676251,2.1931352872924315,0.379062755488705,0.8266013854621342,0.884078856030553,0.5903979201492804,1.3391321959066698,0.8801577999942829,1.1881952312479134,1.0301571087392962,1.1085363719314536,0.8409639404778209,0.8618904352150208,0.8377820728893586,1.135006451574115,1.8979033256466946,1.0,1.0,1.0
ODP0185-0801C-014R-001/086-088,0.5524644458966977,0.9721378347157027,0.9080489798675465,0.6542562972728866,0.28974132914192563,0.8427122760384432,0.8732955647743187,1.189484582134529,1.0793595380365542,0.9284328945266008,1.0848957124815373,1.0793950383628628,0.9859524206864119,0.9573628602781905,0.9561129592313053,0.9555769708591425,1.3396018199973994,1.1630758186570973,1.0,1.0,1.0
ODP0185-0801C-015R-002/117-120,7.795898913197676,1.2436093484858939,0.8276971486400638,4.978688323519812,2.240845103288913,0.7652257976489973,0.8319902214734963,1.0495562518223966,1.5013264966881967,0.8701735154311954,0.9582231299029186,0.7982355947756181,0.7388300171580834,0.9975772649325835,0.6563890814844393,1.2711745911542112,1.0261174951370227,0.9289881425832046,1.0,1.0,1.0
ODP0185-0801C-015R-007/096-099,1.1999227380839979,0.7720382907318422,0.827977030051758,1.7567878142703501,0.4012169125290892,0.6797960618520702,0.7679858760163077,0.8515033390272683,1.3915553403583594,0.7394577526975247,0.5773426996754394,0.55078982107252,0.5386273843180343,0.8750553685442862,0.8946983494707659,1.1109790169397082,0.9753004558730191,0.6123887856889484,1.0,1.0,1.0
ODP0185-0801C-016R-002/027-031,15.603995782940219,0.9408020017408315,0.6293106306532333,4.190920940484401,4.4736043511875865,0.7668280488724343,0.8232499724405352,0.5040152631431691,0.9679154247232054,0.9828511899723296,1.2587725357793487,0.9676228623552804,1.021762273697588,0.8409607849155425,0.8566839067189055,0.7162152961046778,1.0273970988691385,1.4082243021591587,1.0,1.0,1.0
ODP0185-0801C-016R-002/082-086,21.50283899587157,1.0387637559852287,1.3358173546670915,3.4610577018694437,3.3602949213596176,0.6695546934863102,0.6959631653125492,1.4792122324285506,1.5668503570455674,0.7682081534625227,0.9385900474940568,0.773505902525752,0.7829917902646251,0.9774288283667626,0.42978707551599876,1.2213000885201553,1.037029506632228,1.309377933331954,1.0,1.0,1.0
ODP0185-0801C-016R-005/062-065,1.036766156186142,0.429249288254209,0.38461963395095405,7.761735867644031,0.7776538119710693,0.6428964126717641,0.577417569778422,0.2131433175473972,0.585172087527589,0.6968408631381107,1.1669323360631518,1.0108252327082943,1.077136360877942,0.926149647539979,0.4208357513991604,0.637467934262772,0.9894643425203573,2.0700515208495327,1.0,1.0,1.0
ODP0185-0801C-018R-001/064-069,0.44529300964499946,0.7412943104356247,0.9130193308887175,1.0961999028654925,0.2836643319451243,0.7561516014233947,0.8889253781956673,0.7491937305150371,1.2159944857911675,0.9039302157672371,1.0168742667307888,0.9469737723805702,0.9740427220732889,0.949615176129079,0.9709279961567079,1.0146786754956827,1.0072755115355632,1.0406161867312098,1.0,1.0,1.0
ODP0185-0801C-021R-002/086-089,8.368171446992749,0.8174580757139328,0.9590563844848455,9.940800501797405,0.9849214250165618,1.0802165685098082,1.134476446004738,0.5643842479701211,1.179909929335822,1.108809025627692,1.442849112547164,1.3477339809934836,1.426225350025664,0.8594620939054692,0.8173046569549947,0.9097403068601667,1.2259059227186662,1.7133765487431256,1.0,1.0,1.0
ODP0185-0801C-023R-003/080-084,0.3665524277074852,0.7190617567845456,1.238355985855931,1.0872105001781305,0.30657411119097383,0.7965855960979176,0.8390181089071468,0.7238467148126564,1.1586367006189926,0.8668683827201382,0.9364300451225885,0.8901120796853397,0.8915209513048244,0.961388141779832,1.0387866135742692,1.070541287818656,0.9565546132152574,1.0053384193790704,1.0,1.0,1.0
ODP0185-0801C-024R-001/046-049,3.3216378929641692,0.6305411246978572,1.3292925467955643,3.9580633096625664,0.3950392116763555,0.8279828332214385,0.8141655454312821,1.0665485594963142,1.1113541672355514,0.8928642707109212,1.0909552027628273,0.975954185681814,0.9414113248066611,0.9548405083934434,1.0198327005638785,0.9988278952435314,0.9396976261285858,0.951688527743461,1.0,1.0,1.0
ODP0185-0801C-025R-001/010-013,0.2216311002685772,0.699515123232917,1.2046683704990595,0.8342610102010913,0.1868276180029458,0.8816680571946086,0.9395776618210445,1.0052505007076271,1.0874168171490974,0.9874126218453649,1.0789974565953946,1.065501669138146,1.0928615459178523,0.9698380964913986,0.9955760254930274,0.9621167520349216,0.9588263641157373,1.0608679913943455,1.0,1.0,1.0
