,Rb,Ba,Th,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,Nb
ODP0185-0801C-027R-003/066-069,1.4385123074474726,2.0114250528316995,2.2555665544114016,4.899886634222515,4.794735147823775,6.452542582421839,6.97791943445563,7.7341085108408585,5.492020069659798,8.756892184535012,8.273617762062788,7.586361026899315,7.543365164990707,50.22301533109876,7.452745163178856,2.741360738112531,0.16020543860090775,11.11017654230435,10.357142857142858,8.114058853613363,4.642356241234222
ODP0185-0801C-028R-001/110-114,2.4801577673105992,2.1401611382004178,2.254364263696085,6.12065710929278,4.599290774464608,5.6853608596308876,6.741065645018048,7.931864764006836,6.106754580820465,7.489964570586989,7.19199267654202,7.03668591257399,6.8358645350002325,50.15760439869243,7.528900940399717,2.79047609131193,0.15299565270811732,10.786361088088638,8.910714285714286,7.145904104034496,3.9971949509116413
ODP0185-0801C-028R-002/036-038,1.0250301377609115,1.9380991003818373,2.32241886479151,4.616968543453008,4.497094947325556,6.7244624879667505,7.319508973361059,8.663582859336119,5.265537445520657,8.99238804972592,8.896935618116839,7.768783598210593,7.711597986343603,50.20780789744194,7.462784429387528,2.7109511665841315,0.1666667605998276,11.009752703986212,10.535714285714286,8.390674496350183,5.399719495091165
ODP0185-0801C-028R-002/100-104,2.4861128362055345,1.652049584287883,1.963754892900838,5.805352337714823,5.486037203415321,5.852749643092631,6.766045120664235,9.098535739439104,6.542507753789681,7.875552595853404,7.479022295122931,6.82175616078281,6.8601136519987485,50.08179652792528,7.446702512265295,2.8384619421033874,0.15928252007331584,11.145083107516049,9.732142857142858,7.238109318280102,3.94109396914446
ODP0185-0801C-029R-001/016-018,1.1090048329959254,1.7082366239341287,2.2795760016394215,5.009486211477446,3.9327248051465316,7.981849122978647,9.224716710867687,7.185981833669935,4.804370568482383,12.112525462505827,12.376417795672353,10.95215447149857,11.066195448935671,50.2507435709666,6.520095265407357,2.8039635381782007,0.23939612599122076,10.291979056795494,15.089285714285715,11.202933530841177,5.988779803646564
ODP0185-0801C-030R-001/003-007,1.2647884830505314,1.640660745970011,2.29552366995042,5.683001606009603,4.194341614950418,7.958623172369484,9.378008330639013,7.787505581732746,4.949088555314626,12.117840177488256,12.104469640781478,10.944946625117883,10.940766807270782,50.2479994329644,6.577340421733742,2.7764431498197446,0.23441638404618406,10.38550870943455,14.464285714285715,11.202933530841177,5.778401122019636
ODP0185-0801C-030R-001/111-114,1.2207660179338933,1.6679657470199611,2.1926838791614265,4.519177592369401,4.281384224216164,7.296435723082181,9.03235412247323,7.120768559399193,5.026799879545104,11.3454481248513,10.755125395475062,10.408747867096416,10.420085422062943,50.15163081431285,6.655306667117042,2.8022845758687422,0.22137548305358867,10.733386034004306,13.839285714285715,10.37308660263072,5.3436185133239835
ODP0185-0801C-030R-005/039-042,1.4189314105370208,1.4673060796261752,1.6428650331684111,4.586029927151272,4.181934834393112,5.422580961818763,6.704415676796157,9.463542116449355,6.09610019936012,7.930108178606706,8.394244442081003,7.198877061073028,7.3515928221937425,49.9974786628084,7.4164008311117335,2.8510555705511558,0.1580771049001159,11.436736290023964,10.0,7.422519746771315,3.674614305750351
ODP0185-0801C-031R-004/043-045,1.3440569283676662,1.6717527015402158,2.207926664784525,5.0253441180650675,4.301709923042834,7.236805165420814,9.060808756377087,7.230923794350784,5.0108977929986,11.50752137310488,11.081466091310165,10.579274540053659,10.493527043189248,50.14770492018485,6.655306667117042,2.797764470719982,0.2208201336767335,10.713666628247513,14.017857142857144,10.37308660263072,5.483870967741936
ODP0185-0801C-031R-007/007-010,1.1074271730867875,1.563741882237907,1.8186991883200234,3.878021684692824,4.353961343708401,6.552742634196835,8.179189007453749,8.322195141308306,4.961672530426455,10.095125736012077,10.339724802559143,9.177047278796165,9.86595584505607,50.09469099393828,6.85220637890787,2.7742165688308025,0.20607714421801118,10.773264802218463,12.767857142857144,9.451034460174657,4.55820476858345
ODP0185-0801C-032R-001/121-127,2.3701382627003325,1.5787695758949678,1.7000140472711338,4.763138534859734,4.457015715969174,5.805551681511737,6.964827477659451,9.736323132141829,6.3275470457007374,7.95451342543083,8.366908770422636,7.208843249942213,7.358670840746493,49.987810966101506,7.4164008311117335,2.8376211620497482,0.15576289971211435,11.388254183836205,10.089285714285715,7.330314532525709,3.730715287517532
ODP0185-0801C-034R-002/036-040,1.3232611308975406,1.64814283518765,2.371814879732457,5.081029670115658,4.55411414138038,7.489001792198684,9.103694373175713,6.8536538196062375,4.922888510320434,11.540397091937228,11.580280603468628,10.551100029311685,10.598296586111841,50.18378788959093,6.664783624459555,2.7941778314261367,0.2253475590724232,10.66782185590301,14.285714285714286,10.142573567016703,5.792426367461431
ODP0185-0801C-035R-003/100-104,1.7498873227538778,2.1023467416137778,2.682183082052317,6.246468867317195,4.986076271746678,8.305207143267962,9.4995797491289,7.285021384636798,5.19021113960818,12.142762202382027,10.842769753576926,10.564711029937914,10.676183700261324,50.2210932927377,6.568035737897846,2.773776218978539,0.2300513939490886,10.461026151929039,13.839285714285715,10.926317888104357,6.072931276297336
ODP0185-0801C-037R-004/106-110,1.358364109240765,2.3780700906253465,2.2943462599596636,4.829769801878849,4.517658773817941,8.941648033633374,10.25847420163529,8.230715119368748,5.325122120407261,12.34654291384629,11.765488857589647,10.582671828494695,10.624342371152128,50.28382872738182,6.624442646162823,2.8855909909378856,0.24001413121356144,9.998900587497348,15.446428571428573,10.511394423999128,6.633941093969145
ODP0185-0801C-037R-005/112-114,1.4752864035230355,1.9344431508327942,2.2264824548998665,5.257325731929369,5.138618726660646,6.5011397968699285,7.426442162763463,7.8065444934917965,5.4612186712462245,9.190744357741638,8.767485391455395,8.074856633083341,8.106656450108504,50.2366724427065,7.20612912157068,2.722960889327868,0.17409181055126394,10.821248868593976,10.982142857142858,8.805597960455412,5.0070126227208975
ODP0185-0801C-038R-001/022-027,1.3247238413022835,2.129788977509307,2.6165148954226676,5.503369563816006,4.87722634963211,7.860937478210768,9.162167676498884,6.611319771356986,5.041797039925252,11.479564349382224,10.919017069245923,10.652255421645492,10.86925618671122,50.092425902402155,6.690253370744944,2.789084226542908,0.22136252225796754,10.629387991476055,13.839285714285715,10.0964709598939,6.115007012622722
ODP0185-0801C-038R-003/053-059,1.198206704454904,1.713968769177151,1.9001842394167157,5.190577696743794,4.262402032066296,7.283225777406486,8.909593371407501,7.406130163003165,5.171025859868756,10.992140093482748,10.822972435726667,10.12329341308138,10.466303959491803,50.042766336599264,6.76076254896752,2.772930135781553,0.2128825313422344,10.821844832750335,12.857142857142858,10.142573567016703,4.9929873772791025
ODP0185-0801C-042R-002/034-038,1.9456370585659841,1.5903429242896796,1.855389005492298,4.481642308550057,4.442214890877246,6.409878482552614,7.045321829621395,10.185280337119066,5.77059625202838,8.605131142558045,8.465325406451113,7.466703751477235,7.488111020853851,50.073494389669435,7.43278594292013,2.784401942118201,0.15785529317340066,11.325515784333021,10.446428571428573,7.929648425122151,4.095371669004208
ODP0185-0801C-043R-001/013-015,1.6262432273541083,1.677674540326459,1.879591646476454,4.400679417538816,5.294417690950098,6.96123011273171,8.177300169460048,7.790744616462388,5.244806647592145,10.184339786829936,10.252113100106945,9.182156441424073,9.696254628460547,50.164096946258105,6.872477569564283,2.775728679021553,0.19841735493342613,10.896947894643295,12.589285714285715,9.404931853051853,4.964936886395512
ODP0185-0801C-043R-002/101-104,1.2749151384256772,1.5241186822973485,1.8064390841783942,4.462056075962011,4.092034842710564,6.118806064637088,7.055472906626835,9.601489427130652,5.790998710154209,8.725325202945182,8.491452984172872,7.482019603793347,7.364428137785175,50.08208689918649,7.4344886447602985,2.755597754134805,0.16602329050312165,11.248676167642127,10.357142857142858,7.975751032244954,3.9270687237026647
ODP0185-0801C-043R-003/050-055,1.7910260977069172,1.6317232719578119,1.5380151304401768,3.9785569758015376,3.9624202065872236,4.483524847350846,5.733665997384245,8.78367229090822,5.764660031763148,6.601916808464664,6.731852468289942,5.987363765770389,6.275704232527258,50.12159751065613,7.538065458121455,2.7031381555794622,0.13020868863743298,11.519400173223902,7.955357142857143,6.177749354455629,3.099579242636746
ODP0185-0801C-046R-002/048-052,1.5045397063550006,1.8375300304967122,2.0778557044915074,4.265000895772505,4.7950260140744305,6.155343171405836,7.122746819130655,7.521999261646657,5.069758499332481,8.832992223008645,8.802419060410358,7.638909531043595,7.642051535287341,50.06018758851858,7.289799886662265,2.7622396658527335,0.1668107714821623,11.059164177297362,11.25,8.298469282104577,4.866760168302946
ODP0185-0801C-050M-001/029-032,1.9653933205568455,2.3365071115639373,2.966010909818233,5.738804931585206,5.22373420251421,8.055950068990386,9.606476421335671,7.975820249121015,5.703768991737506,11.205385440880413,10.577354441537798,10.192666065367929,10.576412495850667,50.07770979333154,6.698981811408718,2.8153116723448868,0.21095197778809074,10.463963358696988,12.321428571428573,10.557497031121931,6.072931276297336
ODP0185-0801C-052M-001/047-049,2.0624587215943784,2.181327980808231,2.59441054706604,6.847844859291511,5.168641192027082,7.346701406533063,9.110797857223664,7.901693394201711,5.269411785590139,11.04397130854705,11.033772918539452,10.148825410958294,10.611798056614862,50.114169120753616,6.763234366222606,2.7696091897879698,0.20838044117923568,10.853466036128014,12.946428571428573,10.004265745648294,5.778401122019636
329-U1365E-2R-1-W 36/40,0.4105589819764547,0.7923128421106744,1.3309780119596681,2.0056487415690345,1.9345154505720945,3.519745977995057,4.83706879974665,4.055910698652203,4.414379930598347,6.1800653039904025,7.230026028715593,6.519827745855794,6.489688689444735,50.49257356312835,7.7285702597656485,2.6363280733346923,0.15476982722642102,11.428476140377946,7.132142857142857,6.8231858541748736,3.0813398907609155
329-U1365E-2R-1-W 65/69,0.27685574442157707,0.7217388583588249,1.0655976372632068,1.887597518063124,1.5443843496104317,3.1439463380425026,4.551818691964411,3.362312583936594,4.093670823358001,6.166529820116376,7.184700248050192,6.440219979158733,6.582500322070525,50.42831641463833,7.79992782139113,2.5368751721461673,0.1556761009572043,11.378114944932499,6.946428571428571,6.684878032806464,2.842427131723701
329-U1365E-3R-1-W 130/134,0.2539856316487908,0.7312325517649212,1.0874957683304316,1.7376976163676494,1.3818875052407358,3.1576382782290477,4.354816731090835,2.644300917988023,3.7618021746127868,5.965230354963745,7.089846309749652,6.386796004224583,6.576874277446573,50.352761140459755,7.873290917007702,2.442414990614821,0.1514001425070132,11.449231693452928,6.600892857142858,6.500467604315252,2.7534363692488864
329-U1365E-3R-2-W 20/22,0.29477309112770717,0.7154754415943482,1.1172116380893595,1.73055403732502,1.410264457897387,3.1944980447927733,4.538965851960031,3.0410692146408116,3.7295739248526827,6.1255220258393415,7.149964772110961,6.429947198765721,6.51667008285933,50.33942663535097,7.742695476594006,2.4848153496329672,0.1419124762901588,11.430983555387861,6.817857142857143,6.546570211438055,2.7438324660268836
329-U1365E-3R-2-W 22/24,0.3067423616247017,0.8541224401631435,1.2506998509842655,1.9575533831033374,1.7205676909694616,3.3738041407823345,4.700156876315326,3.135667086336327,4.1384477866405405,6.158594652587404,7.193418904044658,6.539559868415815,6.599022683218479,50.49519922758638,7.7599514062617425,2.5911706548963545,0.16928972240167256,11.41091084443572,6.869642857142857,6.7309806399292675,3.0283727130333244
329-U1365E-3R-2-W 52/56,1.5309139163133527,1.9616324333798678,1.687835523630241,4.246215285149157,2.9903947522192125,3.961327139104115,4.57046428766254,4.8325310508515225,4.724006349324827,6.213092033441311,6.157593384499878,5.670719772602035,5.435420305837891,49.8347352533123,7.499005691735735,2.468234807092513,0.1179694991759702,11.669229163670828,5.675892857142857,5.532312854736384,2.008633527081749
329-U1365E-3R-3-W 33/37,2.437002760047554,1.6544395820445734,1.7886520942818047,4.226057563262761,3.558704492322399,3.5603175790059307,4.465367465787641,6.569747986447252,5.675372800702572,5.345298757741959,5.877953858274917,5.242364551658342,5.080702254283917,49.71636098088545,7.351615890221542,2.510675003863111,0.11292612161321954,11.024547254325011,5.370535714285714,5.071286783508351,1.8602326511823941
329-U1365E-3R-3-W 112/116,1.4935671811433155,1.6120544468817093,1.646711742430473,2.917456317833363,2.892634957575513,3.677296819676754,4.292903475802316,7.045326822665238,4.979391809435996,5.218787754513379,5.929472568866996,5.361912136373181,5.234157413027237,49.80721623593693,7.517710456167438,2.4110789446256593,0.11067828378991981,11.082054159257961,5.216071428571429,5.16349199775396,1.7570480961899018
329-U1365E-3R-4-W 66/68,1.424285862327462,1.736780265219476,1.5807095695572815,2.8405018655628327,3.2342177884030807,3.896521208340096,4.508882603029818,7.0917805213711285,5.274699778621939,6.022303247157683,6.046722001616728,5.530639376920268,5.41013784777733,49.90816448415967,7.510522192244201,2.565365997129605,0.11822876381343768,11.25063271798054,5.3776785714285715,5.394005033367974,1.8998184169354504
329-U1365E-3R-4-W 68/70,1.1905215367679127,1.618995274773737,1.573454886885932,3.0208211309801425,2.4868934292754723,3.8139096442258063,4.31485563507504,4.0882894438293995,4.201150631952362,5.778099519241889,6.307025735333045,5.872436173509237,5.56864179421607,49.826875556891856,7.663415989014762,2.321005386439901,0.11157968343318067,12.062346649137773,5.564285714285715,5.532312854736384,2.0587247355868277
329-U1365E-4R-1-W 22/24,0.22817100072653557,0.6609016742239233,1.1075491020997377,1.9148005369327095,1.511197641220235,3.5096784564784858,4.854662194854872,2.595591424424565,4.00018463897488,6.391503973333701,7.071312371118249,6.427826043376221,6.539597034487941,50.32512268014985,7.831508879047095,2.4779573006439723,0.17817741661832606,11.320115101399152,6.715178571428571,6.638775425683661,2.580830787956453
329-U1365E-4R-1-W 24/25,0.2537226246566242,0.6713055277042556,1.1107374654898943,1.5344374826617444,1.7261605689319586,3.456878315750233,4.695640423010449,2.489522269792276,3.813307899928803,6.152780246827567,6.990722628947885,6.355946673214707,6.518358607815684,50.34152358597933,7.796171146335862,2.361246252432887,0.16842205286029896,10.93067603285875,6.429464285714286,6.454364997192448,2.515285942576599
329-U1365E-4R-1-W 37/40,0.28162536925499043,0.7105643292126097,1.3415016089819962,1.7788450942170522,1.5642448848914488,3.610526945856641,4.520149098527895,2.665324048555873,3.764820317181937,5.974931387633906,6.924024454956925,6.322266735497021,6.442996025071365,50.33877688333184,7.825911514456241,2.1010109914056008,0.16553322962224729,11.178477374956406,6.298214285714287,6.223851961578432,2.466735014948707
329-U1365E-4R-2-W 88/92,0.4189481708050121,0.6896446201534756,1.2878287240128377,2.077261460422877,1.6165508300986646,3.6672026277690253,4.613724270017543,3.405052878351031,3.98502273575088,6.507570892235891,6.933962600069571,6.3910191364701046,6.453016966087911,50.298621008899424,7.617079927687594,2.2995582865448014,0.15443208424621488,10.904793849012,6.608035714285715,6.31605717582404,2.3631179823103547
329-U1365E-4R-2-W 137/142,0.47055796815158146,0.6896446201534756,1.2770436007542427,2.065097086247277,1.6168094204197916,3.6237953395261564,4.566161501879735,3.197536710397971,3.942197827641919,6.486349411414927,6.925142701085664,6.340173498883735,6.345890766539609,50.28937257126478,7.630613699608649,2.2709893293389807,0.15837307790848593,10.908647917577099,6.534821428571429,6.223851961578432,2.3447056981396748
329-U1365E-4R-3-W 10/13,0.29272661908924225,0.723517923671623,1.1272156309132428,1.8011756447996146,1.4383475669773425,3.335295142480209,4.6954537427869,3.0309710516505297,3.7993158104132965,6.244776900058493,7.139907732741488,6.425616136986223,6.52273434703282,50.3471392331326,7.764235950861854,2.451826836873756,0.14531459581893608,11.417374439467979,6.761607142857144,6.546570211438055,2.651677666573802
329-U1365E-5R-1-W 8/12,0.35102338971201824,0.7098481290620274,1.0728069682984116,2.006080859337629,1.7721005781847026,3.5617979227846757,4.88689942226784,3.01326591497547,4.216440725961194,6.531318536959918,7.1841036064075245,6.502012132109997,6.579149063103437,50.29528470804463,7.698491943662427,2.5396653264287017,0.15692704219409348,11.258476555003456,7.1035714285714295,6.7309806399292675,2.6692114768664967
329-U1365E-5R-2-W 89/93,0.44633841846190175,0.690715507685454,1.2765743072575313,2.0289213441565246,1.617695449984546,3.5521006443145673,4.735258429319262,3.2672475338291793,3.9529899353152973,6.813030336772305,7.02711828146793,6.399562368948354,6.512352795370192,50.302307041523115,7.594648152942006,2.439225399606349,0.1465902770367684,10.765856181324095,6.822321428571429,6.454364997192448,2.423990722059038
329-U1365E-5R-3-W 29/33,0.4693811416397129,0.7904528317367244,1.3606066591331336,2.895358794206994,2.812017389261034,4.186063336919544,5.509535165064507,5.312062499985751,4.854245693419508,7.151513259829667,7.4344692890804644,6.630349250965185,6.851469893900449,50.359623404850495,7.6264058516848205,2.5990062445530904,0.1709663737421365,11.080491738241028,7.650892857142858,7.0998014969116925,2.8804151415703343
329-U1365E-5R-4-W 53/57,0.3145260924411148,0.591768834752161,1.0125139063129156,1.8555640554756807,1.8061531642127668,3.5456521310304074,4.90614696544448,3.002695999197865,4.201337341705023,6.558924349042429,7.202394158489307,6.497183196484437,6.589258869417387,50.28438187270499,7.723695012655845,2.55050120496599,0.16683442079809854,11.296454605239198,7.175000000000001,6.8231858541748736,2.679705728757397
329-U1365E-5R-4-W 86/90,2.0306598556868685,2.0074633359232688,1.6432112930267035,3.717341329270781,4.048748362705864,3.193942340764788,3.7429927095039215,6.476927604354874,6.572203337878634,4.704509546213484,5.732008338381043,5.430917227674319,5.633917459219816,50.18612985808083,6.405108657730852,2.3504783730855863,0.11480079860995729,11.587917909615092,4.366964285714285,4.886876355017139,1.439879020859763
329-U1365E-5R-4-W 144/149,1.5765285218903444,1.2742722385712226,1.0552787621768702,3.2158361547946535,3.2931626290376954,2.6166267553669913,3.1077735770716597,4.326273716094971,4.910228207563278,4.179785410092242,5.598137130947361,5.368218838337303,5.792085338360743,50.21364438955592,6.627139891161219,2.412620380795776,0.10098484885045432,10.815194416436407,4.196428571428572,4.702465926525926,1.3144386414668545
329-U1365E-6R-1-W 8/12,0.7034455406982668,1.0926292626307235,1.2647523284836693,2.726050282022416,1.8174422648112414,3.5553889191929406,4.126537408840965,3.1568235535993274,3.6715931791868193,5.555378669757012,6.840616511578475,6.133959981939303,6.065806354191047,49.86786508983997,7.61056765129504,2.1958176824714104,0.11694817566984367,12.248628314787405,5.850892857142858,5.716723283227597,2.155083050049959
329-U1365E-6R-1-W 26/30,2.6654010889076942,1.8262628413742528,0.9413871893265834,3.768699218778686,5.264319941473094,2.275390075062161,3.074539480825351,4.083226008577625,4.322532321690702,4.098905582329293,5.512542255647879,5.573762240218609,5.6241941343741395,50.37222609039603,6.36115634561879,2.5250483877874625,0.1026719703510175,10.272208933231992,4.013392857142858,4.61026071228032,1.218647421679796
329-U1365E-6R-2-W 19/23,2.901123662799366,2.224023719965309,1.1276873043044673,5.158515985101059,5.684781989451764,2.6750430812263435,3.195678022615235,5.323234868545863,5.413203346798117,4.395207150572634,5.362877485506846,4.756116471585232,5.133696607933491,50.414855843952324,6.146657468169163,2.689297811753995,0.10678136352811786,10.357471739761397,3.8517857142857146,4.425850283789107,1.2322955159773872
329-U1365E-6R-2-W 99/103,2.7017989140415497,1.918105390611153,0.9714729512397462,4.610965165910499,6.285305531622168,2.4757090572890657,3.155519461309341,4.177417746162164,4.8486012827817975,4.264312600939088,5.450105628204438,5.5795591470115316,5.65959224421688,50.60172391716697,6.0343083489659195,2.5733344344699707,0.10513681862093892,10.345335286075848,3.901785714285715,4.61026071228032,1.2416990314634446
329-U1365E-6R-4-W 8/10,2.858683380183751,2.011311867489407,1.539837935121526,4.30583331883403,6.696101830684038,2.7273378246495183,3.4792476400180274,4.820786854255134,5.8803551832289696,4.38079956587761,5.466228338451122,5.339021413420272,5.504417055076498,50.397762184564634,6.169147808279782,2.5134653820247923,0.10654909402912706,10.542244990466036,4.016964285714286,4.61026071228032,1.3350440666880237
329-U1365E-6R-4-W 10/12,2.2229773783785354,1.5631846375390297,1.3249905790051293,3.4948588493801105,3.251012169656663,2.8340123220615103,3.3984760557332785,5.409655182882678,6.133063914993621,4.611754346886113,5.899181752502427,5.467844075882398,5.853896281516907,50.16475440564476,6.645153659660979,2.4560507593590972,0.11842443442801563,11.14197106486243,4.492857142857143,5.025184176385548,1.3779731872461818
329-U1365E-6R-4-W 19/23,2.412475014247402,1.4396623816728273,1.009268785544148,3.58483096758982,2.8985336801510337,2.6715197238220476,2.8914628111047413,5.825137922871023,4.642561994805665,3.958443018479154,4.912862276490526,4.578617672892802,4.6131756727094695,49.52158021549057,7.800125622794874,2.236184224264186,0.08096635076766846,11.23626056353371,3.6187500000000004,4.0109268196838785,1.0559038736960376
329-U1365E-7R-1-W 41/45,3.049225008423838,1.8657920449197272,1.1427174776380424,3.2498484573494464,3.4231772814293904,2.64283753599147,3.01956663169385,6.010703855058396,4.750424800305289,3.8621326343116404,4.935160039410605,4.606399520356278,4.647749985410109,49.85858306017845,7.217922355488467,2.465080010645776,0.0870132170702997,10.952292154536112,3.5607142857142864,4.0109268196838785,1.0393204422852858
329-U1365E-7R-2-W 131/135,2.6628087333885584,2.5557761971553417,1.0428028944402867,3.7031770997778026,4.0856584862176195,2.189625004197985,2.7919288042355603,3.4717413485261943,5.035047739741715,4.001987052084213,4.536004801621176,4.493547967589276,4.348073687302204,50.28508566848805,6.7651272080007825,2.336297705309542,0.07546218394724906,11.810835923165289,3.1026785714285716,3.7804137840698626,1.002788616743531
329-U1365E-7R-3-W 0/2,2.8007403776488204,2.6870824450665776,1.016093490162307,3.71421757434307,5.08001313531261,2.1988735056134328,2.5645473129199274,5.547299123412464,5.252078675619449,3.7449323571155895,4.461647453545339,4.513903449938521,4.224780308475679,50.49784991874853,6.653193855877425,2.349571511099409,0.07385228983341957,11.396166503835694,3.136607142857143,3.688208569824256,0.9397698104159555
329-U1365E-7R-3-W 2/4,1.7182542267258856,1.574091033790292,1.1285934591040274,4.1989099338590155,3.0901221852111593,2.340882869986051,2.9260842595099428,3.8688185695741155,4.1637818303416605,3.948963552674596,5.423013743414809,5.3664592570808445,5.414461258433962,50.16050682646547,7.175350999477348,2.4768663316405632,0.10039191920384725,10.018525308846089,3.9830357142857147,4.47195289091191,1.1714220725440265
329-U1365E-7R-4-W 0/4,2.9781231967818598,3.3180018998442926,1.1655698434279926,3.3465636750698144,4.76788674220694,1.926289240392949,2.185463661332851,6.6358724887368705,5.766659989537631,3.1973822254693336,4.031438481578392,4.225420301599715,4.034032632615769,50.13716637607309,6.838464335035724,2.5581083384465386,0.06326505061517514,11.238706571037376,2.932142857142858,3.4115929270874368,0.8850744096129792
329-U1365E-8R-1-W 41/47,1.4672394337095311,1.1245765849891844,0.8186579702242501,3.406304334592531,2.6491934721679304,2.139539321750169,2.6997676541529394,3.046679822019313,3.9665025049045535,3.7710046049921346,5.688330716628242,5.897735258974994,5.931232356857775,50.130537324382786,7.2050257043176185,2.422653786328326,0.09132864403997681,10.471743273368816,4.217857142857143,4.702465926525926,1.1972546940958433
329-U1365E-8R-2-W 49/53,2.9240634257959917,2.3799366179942556,1.0808091773102069,4.01158127866929,5.360210574092907,2.330303522360088,3.013317116083464,3.350409629916335,4.335729301762075,4.064951984530077,4.812844146477028,4.827962487670065,4.67793153207957,50.46700762993359,6.384125275784139,2.3021877091672653,0.08537194928530378,11.442226491609238,3.2857142857142856,4.0570294268066815,1.0566683586079266
329-U1365E-8R-2-W 117/119,3.7627388725791318,3.5521476072633322,1.0191130979727165,3.379543199347122,8.154728735774098,1.8575275877708146,2.138862138076878,3.527646279496145,5.530994714354728,3.031101892131669,3.97962573074508,4.2896405552660255,4.121274706019694,50.406652435948814,7.01755059034835,2.665558579937351,0.0655756100335035,11.59659292069858,2.7883928571428576,3.4115929270874368,0.8173826178004087
329-U1365E-8R-2-W 119/121,3.558291053727238,1.9158137452087844,0.8956674578631879,3.7113497389673933,4.975289964154488,1.9631736877235804,2.7866011783330698,2.88801764844531,3.9746671431112386,3.9684175135160653,4.4669829689632765,4.856992557099811,4.509093495093327,50.377011286567694,6.695204930382615,2.3176253348465696,0.07973784539183502,11.760614873752495,3.10625,3.9648242125610755,0.9954329313458693
329-U1365E-8R-3-W 41/45,4.20433815191102,2.551552998904051,0.9215322863768857,3.5406017239851257,6.480340923713946,1.8471616319315272,2.4285377154034453,3.6267315769132296,4.793629970836613,3.4286548685186866,4.305246882792248,4.644598170492215,4.270447135309138,50.53124942874455,6.765062714150445,2.598697883246832,0.07179730456453216,11.584018703186041,2.905357142857143,3.688208569824256,0.9058993451321139
329-U1365E-8R-4-W 8/10,0.5616640877814681,1.169857977262138,1.6208688814800074,2.412778055595663,2.479615032387595,6.0064921932161575,7.412605986462918,6.505642977060742,4.660008180955471,9.595116827591829,9.058218313586766,8.008278952183463,8.113642544601348,50.212017388743774,7.145230223492788,2.697337212550449,0.2686894305655291,10.384217238244037,10.0,9.63544488866587,4.200015543918959
329-U1365E-8R-4-W 84/88,0.3802163508481637,1.088521140421108,1.693398083843591,2.4477506219049454,2.503279410684445,5.78786435502183,6.838491146311756,5.541343327288734,4.482810405534339,8.662337043468696,8.5878941551934,7.797767741864265,8.047908081474061,50.433982122840554,7.576260386122721,2.6969648976677725,0.2425145407756717,10.51786122223536,9.061607142857143,8.990008388946624,4.027920996263968
329-U1365E-9R-1-W 84/88,0.3317378511133699,0.943282180281542,1.5771329637885316,2.0871152282692145,2.3462453929969795,5.292251640152329,6.063662602928388,4.823781620766668,4.463695035706375,7.900581636278215,8.130300119393569,7.234667786089175,7.394406055707695,50.43829813379193,7.855578866512903,2.608528334483767,0.2521404257462442,10.193545905550673,8.435714285714287,8.34457188922738,3.6562475089611812
329-U1365E-9R-3-W 138/142,0.38424634667021357,1.2699277287374564,1.8202193401784768,2.6264195953671794,2.3292805962716105,5.834062270187888,6.860610588927764,5.694543971421844,4.522139925326191,8.577725473942532,8.658039260541571,7.853949874808092,8.090768791486354,50.47417863519568,7.707557628208506,2.6960643445086996,0.2004259488118881,10.459968736231458,9.075892857142858,8.805597960455412,4.201952863858115
329-U1365E-10R-1-W 46/50,1.830943650230125,1.536213171075516,1.6897684278579956,3.771985500363856,4.156113454973145,5.813931935296697,7.669869877518383,6.400173620973457,5.213899630324348,9.379166866550708,9.971540732700415,8.805487753696816,9.147471460702713,49.88185595899849,6.629750018609878,2.7309155339065825,0.23229613401780724,10.969697789946457,12.06875,9.294285595957126,3.784227618895342
329-U1365E-11R-1-W 75/78,0.35299796230830244,1.1229184589898533,1.683519102345376,2.5098685321883805,2.120573172602604,5.656651675669396,6.87950759630733,5.945686002439009,4.470455765788864,8.558531702183348,8.58846434518837,7.727713021705455,7.970044072712502,50.47697390890992,7.67773188740352,2.7188073833898945,0.22236844995660454,10.315670443299675,9.025892857142859,8.759495353332609,3.9808893934169327
329-U1365E-11R-1-W 100/104,0.3546904737058913,1.0415420039480516,1.5861696790657782,2.099456047666483,2.3264712981699995,5.500576641195436,6.591238473056718,5.2822807162469445,4.487779411162679,8.213090641448275,8.48291374634127,7.693546757316183,8.036239980910565,50.487904458527375,7.7852547988273475,2.735667832363936,0.24547673139560922,10.175692807366874,8.75,8.759495353332609,3.9144156279351487
329-U1365E-11R-2-W 0/2,0.3415548435150561,1.053465034830135,1.6115567735410108,2.5074975195721665,2.369499635920654,5.8200955767737925,6.934597739158611,5.842808134033859,4.423627293348298,8.798569767463174,8.636663987447491,7.824222770001768,8.097538904168317,50.42849817169014,7.448684771461883,2.672740157324334,0.2830021924607448,10.39802941499997,9.209821428571429,9.128316210315035,3.937918033213563
329-U1365E-11R-2-W 2/4,0.3250800705348967,1.0169812651520778,1.6029682847671758,2.199477745933283,2.328766428763871,5.450497093690349,6.262030227133484,5.382175421654371,4.478081894532945,8.072960085942297,8.25964783017616,7.24361239753071,7.358297851578164,50.423564964668024,7.738428647829506,2.6489958281107033,0.2469585370306263,10.150330854866018,8.57857142857143,8.34457188922738,3.640099296283885
