Sample ID,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,Unnamed: 0,Top Depth (m),Bottom Depth (m),Depth,Sample Pair,Sample Pair ID,SiO2,TiO2,Al2O3,TFe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,LOI,TOTAL,FeO,Fe2O3,Ge,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%),DataBase,SAMPLE_INFO
329-U1365E-4R-1-W 22/24,,,,,,1.196703407315592,,,,,,,5.583202657967241,,,6.978112384967936,,6.668885697676435,6.161350223072019,7.333134340723066,,,6.982289106841652,8.423202410578481,,6.271100796849241,,,12.950222831821955,4.13428404319276,20.07858063583815,5.951552962052963,,,,,,2.580830787956453,7.6060476040121685,,,5.874327733958925,4.584317097253688,,6.11899289594137,,4.774690863259851,,,,,,,,,7.20879794138434,4.51919645190514,6.899526066350711,,7.050810410804507,,1.1656893137954305,6.638775425683661,,6.24508475548501,10.8478013989651,,,5.355185279825708,6.023104829312503,,6.715178571428571,10.0,85.72,85.74,85.72999999999999,F4,,50.15,1.44,16.42,7.57,0.13,6.66,12.215007112375533,2.96,0.39,0.127875,1.918848690785495,99.981730803161,3.217553054740958,3.994941050287825,4.35669596121095,,85.72,85.74,0.3,7.0,,4.0,3,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-1-W 24/25,,,,,,2.2031118476613147,,,,,,,5.475824632903805,,,25.726557994111037,,6.473311402846253,6.074926520012221,7.0883045564745855,,,6.588416665534497,8.286259796551057,,6.124051716027251,,,16.27079278869938,4.404552829895877,16.454437431757462,5.920743619797619,,,,,,2.515285942576599,7.444922961312912,,,5.684833290927991,6.197378117367337,,5.93957428306779,,11.154034470685932,,,,,,,,,7.1844114154367595,4.303408614676668,6.814691943127961,,6.7148692299003185,,1.0958798637215081,6.454364997192448,,6.212662731547107,11.842620036591994,,,5.320594461586746,6.088842165545321,,6.429464285714286,11.0,85.74,85.75,85.745,A4,P4(F4),49.18,1.4,16.07,9.99,0.13,6.25,11.594594594594597,2.9,0.49,0.12375,1.6586730615507983,99.7870176561454,3.0218920235772355,6.632342196025294,5.660600688750537,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-1-W 37/40,,,,,,23.573573266378432,,,,,,,5.326372273468531,,,25.24671627374649,,6.492380862027377,6.23804713730291,7.329969244471077,,,6.635028975970808,8.129492347326027,,6.155472140884287,,,11.954051844758729,4.265550767233526,19.038821121130425,6.195085597388654,,,,,,2.4667350149487075,7.407424522247637,,,5.495338847897058,6.425400411770244,,5.9591271496182,,10.836451093724891,,,,,,,,,6.843309982532435,4.430213725490197,6.67914691943128,,6.726802328375834,,0.6743210979923528,6.223851961578432,,6.3961356453705,3.685753303528914,,,5.379790663420363,6.107899424856621,,6.298214285714287,12.0,85.87,85.9,85.885,,,47.33,1.35,15.01,11.46,0.25,7.12,11.950568990042674,2.69,0.36,0.119625,2.218668798720923,99.8588627887636,3.2984111558654625,7.795098715705043,6.428104818688234,,85.87,85.9,2,4.0,0.1,3.0,1,0.1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-2-W 88/92,,,,,,1.495183033264347,,,,,,,5.537689199855487,,,6.7052563827504805,,6.652705237702573,6.250801569077688,7.119862562911345,,,6.861500845175099,8.110971934742624,,6.3036477143212375,,,2.65645596550194,4.196329614697969,3.7296606382978723,6.234151148946301,,,,,,2.3631179823103547,7.504323465403193,,,5.495338847897058,7.879231665418155,,6.000650194670268,,1.7189638615924727,,,,,,,,,7.0508000018427435,3.784233075639929,6.4056872037914685,,6.976472438968064,,1.0332658850873293,6.31605717582404,,6.4928180065531045,2.4684897178310234,,,5.389439616722198,6.299007308951302,,6.608035714285715,13.0,87.75,87.79,87.77000000000001,F5,,48.87,1.37,15.37,10.46,0.17,8.23,11.950568990042674,2.62,0.08,0.119625,0.7389654483723305,99.979159438415,6.53309939197531,3.20100067558299,5.634155823480052,,87.75,87.79,<<0.1,2.4,,2.4,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-2-W 137/142,,,,,,3.6201387153906546,,,,,,,5.169143517779437,,,37.66126084324054,,6.151688721555304,5.788036498213375,6.70090068849483,,,6.348525346776667,7.668883213885796,,5.817610414458585,,,27.22867364639488,3.923366392394988,21.597700255053848,5.759559904390724,,,,,,2.3447056981396748,6.968791953980588,,,5.684833290927991,7.333232662508114,,5.6313137105439495,,19.117247582852833,,,,,,,,,6.557450913162029,4.363379699672575,6.192890995260663,,6.468164537586191,,0.9505970262364152,6.223851961578432,,5.988816932708564,4.914478195131067,,,5.016012191862192,5.81421509725831,,6.534821428571429,14.0,88.24,88.29,88.265,A5,P5(F5),46.34,1.35,14.85,12.54,0.12,6.65,11.147083926031296,2.61,0.82,0.12375,2.9970029970029333,99.54783692303424,3.026813671824104,9.176873697973218,6.392831973550355,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-3-W 10/13,,,,,,9.926444231701673,,,,,,,5.327181036956661,,,77.89319369216796,,6.492602862395658,6.069339300110139,7.2709968845405735,,,6.503805368140045,8.44685291615107,,5.939454946533939,,,36.52626952565167,4.188002959620551,16.626477090744228,6.064020736281704,,,,,,2.6516776665738027,7.18369002076015,,,4.737361075773326,8.088270398357203,,5.861325680707516,,24.463824516331478,,,,,,,,,6.807286136922554,5.10182630873361,6.515639810426539,,6.60059184590725,,0.7085765492970093,6.546570211438055,,6.15375727172264,9.474348810451689,,,4.998191182058866,6.10680288240533,,6.761607142857144,15.0,88.4,88.43,88.415,,,47.44,1.42,15.56,11.5,0.16,6.2,11.35049786628734,2.63,1.1,0.103125,2.459016393442574,99.9226392597299,3.0948602739383846,8.061266362290684,6.589194793388431,,88.4,88.43,0.2,17.0,,10.0,6,1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-1-W 8/12,,,,,,5.255512925323001,,,,,,,5.8367405987254335,,,122.5266891324791,,7.158613603732204,6.776747381171734,7.694803921568628,,,7.142214485600276,8.940423461725574,,6.756847931654656,,,31.21335759464779,4.638438028667887,30.348799648788205,6.559207500664717,,,,,,2.6692114768664967,8.125784322603257,,,6.25331662002079,11.028372852705612,,6.539512239950941,,23.51571033899254,,,,,,,,,7.6814915996836595,5.255090449082858,6.090995260663507,,7.3990889891202025,,0.7268765689486447,6.7309806399292675,,7.014491817566733,6.01116340233299,,,5.873281387779348,6.541455805486186,,7.1035714285714295,16.0,90.58,90.62,90.6,A6,P6(F6),49.39,1.46,15.59,8.5,0.13,7.46,11.187766714082503,2.73,0.94,0.136125,2.259548090381808,99.78343980446432,3.531172019157089,4.5764755342699015,4.96935900045544,,90.58,90.62,0.5,4.0,,4.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-2-W 89/93,,,,,,0.5253197401049828,,,,,,,5.852419303069413,,,5.348900044867278,,7.001966570756811,6.648547746712626,7.412779993132399,,,7.205695666184014,8.503349205731647,,6.687301435754339,,,3.652626952565167,4.363184572023557,4.436823964329528,6.588741242497202,,,,,,2.4239907220590386,7.843917852894822,,,5.874327733958925,21.799454963576256,,6.310340289694015,,2.6492524026495485,,,,,,,,,7.3886649864410545,5.913360678366073,6.088625592417062,,7.317038513407066,,1.0486020196368282,6.454364997192448,,6.8158359481266135,2.573681948727595,,,5.73658842289387,6.627418954320205,,6.822321428571429,17.0,92.02,92.06,92.04,F6,,48.98,1.4,14.68,11.04,0.18,7.85,12.001422475106686,2.48,0.11,0.127875,0.7391130643228643,99.58841053942956,7.238660863027805,2.99704348552466,6.11056669117086,,92.02,92.06,0.2,5.0,,5.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-3-W 29/33,,,,,,0.7513983524932077,,,,,,,6.118194131931547,,,1.6699147443023414,,7.12822934399799,6.838728412573629,7.975024612560749,,,7.235485264014429,9.464275810376591,,6.862263782269298,,,2.988512961189682,4.891740446759275,5.82808224282756,6.7924598114535835,,,,,,2.8804151415703343,8.350907937838148,,,6.442811063051725,9.729525986684006,,6.855416903716638,,1.6161132968784098,,,,,,,,,7.858154836967552,5.848626570791553,6.616587677725119,,7.3498761789911375,,0.8517395661268022,7.0998014969116925,,6.949640027001769,2.2267873857811424,,,5.765780037683836,6.841498330790163,,7.650892857142858,18.0,92.77,92.81,92.79,,,49.46,1.54,16.09,9.44,0.13,7.71,10.750426742532008,2.99,0.09,0.14025,1.4188649080736069,99.7595416506056,5.026815662827226,3.854649263525304,5.470449944371474,,92.77,92.81,,8.0,,6.0,2,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-4-W 53/57,,,,,,17.474997371374908,,,,,,,5.437780946087381,,,120.1150773329422,,6.596129632375243,6.223125238241974,7.281200412481317,,,6.564397953655038,8.895969993260971,,6.148773639869207,,,59.10614523241816,4.2030569875814265,15.70482283519553,6.255375553544354,,,,,,2.679705728757397,7.353738533672974,,,5.116349961835192,9.10445937710726,,5.895017616555908,,35.4486339863604,,,,,,,,,7.109747177942329,4.925894886239574,6.0090047393364925,,6.728986625130706,,0.6892886532343575,6.8231858541748736,,6.473409534368916,7.306403644043123,,,5.099058524107035,6.20560752899946,,7.175000000000001,19.0,94.34,94.38,94.36,,,47.34,1.48,15.22,11.52,0.18,6.44,10.221550497866287,2.42,1.78,0.111375,2.918832467013317,99.6317579648796,3.62828225,7.488575277777778,6.480899917317188,,94.34,94.38,0.1,10.0,,7.0,3,0.1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-4-W 86/90,,,,,,6.584182362725583,,,,,,,3.4164831782373115,,,33.29294364258949,,5.240267577260363,5.106082760201742,5.517617553581615,,,5.1085884732697044,5.868129832775314,,5.04172194459149,,,32.8736425730865,2.667496781744436,26.367483977913423,5.020537399348352,,,,,,1.4398790208597636,5.0411037135998615,,,3.9793833036495934,4.9910780571278135,,3.9759812674305737,,16.66062808867278,,,,,,,,,5.211823339577087,3.3625010890552676,4.8364928909952605,,5.329843748647547,,0.1747120401879753,4.886876355017139,,5.082894577315728,4.157020631406619,,,4.394335953243434,4.987287336668472,,4.366964285714285,20.0,94.67,94.71,94.69,,,48.29,1.06,16.06,9.3,0.16,8.26,11.025035561877669,2.28,0.99,0.086625,2.4770275669197783,99.98868812879743,3.609849089315527,5.289056567427194,5.29861042699341,,94.67,94.71,<<0.1,16.5,0.5,5.0,9,2,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-4-W 144/149,,,,,,0.4313791632684599,,,,,,,3.3811699174591365,,,2.5374060398212785,,5.375076374210443,5.208958157659384,5.4133567934511335,,,5.293256514181063,5.706829594152805,,5.161371552122696,,,2.324398969814198,2.564271471244769,7.280781933327056,5.172283580954312,,,,,,1.3144386414668545,5.111841855415205,,,3.9793833036495934,3.7131387219222227,,3.964018732625196,,0.8942674224402305,,,,,,,,,5.150882949031673,3.5195031519158513,4.60568720379147,,5.5206793062991935,,0.5253176410368352,4.702465926525926,,5.372538474814987,1.4919372710379382,,,4.471917197376449,5.235468067536674,,4.196428571428572,21.0,95.25,95.3,95.275,,,48.7,1.02,15.49,9.49,0.15,8.96,12.02176386913229,2.34,0.07,0.086625,1.6793282686925155,100.0077171378248,5.903731806355512,2.9302979929383204,5.1708058370442,,95.25,95.3,0.5,5.0,0.5,4.1,,0.4,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-1-W 8/12,,,,,,10.092401952130146,,,,,,,4.843317976516281,,,35.704320447106056,,5.0775431374520705,4.632672627136623,6.0505688622754485,,,5.2487502470823735,7.33585676395198,,4.649181372000203,,,54.12529029710202,3.9869204396140248,8.340527213420318,4.651173083922801,,,,,,2.155083050049959,6.152821542460164,,,4.926855518804259,18.04087301273484,,5.0007183508469835,,20.916075776205325,,,,,,,,,5.532851366768473,4.134937289413218,7.60521327014218,,5.222712963049506,,0.5226352162486612,5.716723283227597,,4.8838783894425095,15.378775625399303,,,3.777038196167587,4.673082327625231,,5.850892857142858,22.0,95.28,95.32,95.3,,,48.23,1.24,18.75,10.09,0.17,3.39,11.177596017069702,2.76,1.63,0.10725,2.038369304556397,99.5832153216261,2.285139802672956,7.550955774807827,5.643834029642505,,95.28,95.32,1.5,9.0,,5.0,2.5,1.5,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-1-W 26/30,,,,,,0.8514174941390352,,,,,,,3.244703376745831,,,3.5833766731371135,,5.164670708784051,4.976985685071575,5.270755355755355,,,5.066915542621968,5.451956313760074,,4.935802642452656,,,2.65645596550194,2.4598264519720354,7.841340968955787,5.004000130789546,,,,,,1.218647421679796,4.889059811633529,,,3.789888860618661,5.759261981893346,,3.801155822163029,,1.2568080367725514,,,,,,,,,4.94332940147245,3.0750812959470597,4.509478672985782,,5.295498753822601,,0.4849630475274882,4.61026071228032,,5.140275960486942,1.3518766200103667,,,4.328262728509262,5.012405375195028,,4.013392857142858,23.0,95.46,95.5,95.48,,,47.981,1.0,15.325,9.62,0.16,9.51,11.859032716927452,2.21,0.08,0.0825,1.7974835230677733,99.62501623999522,6.179715457627119,2.7536494915254224,5.111114469103126,,95.46,95.5,4,4.5,0.5,3.8,,0.2,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-2-W 19/23,,,,,,2.982254128492684,,,,,,,2.988246915887491,,,4.342661382830683,,4.970318321841407,4.794302521827924,5.079681544225444,,,4.749222659330679,5.302568438010013,,4.663831641167526,,,3.9846839482529095,2.4410824949498253,6.747959974835732,4.700108030004818,,,,,,1.2322955159773872,4.593582638946939,,,3.410899974556795,4.345937770551344,,3.5963507681452724,,3.4972395153888263,,,,,,,,,4.815085106084519,5.311142093955054,5.40521327014218,,5.02361298532197,,0.10513333549874941,4.425850283789107,,4.928295048861945,4.683817899798352,,,4.141196875570023,4.677176124934878,,3.8517857142857146,24.0,96.77,96.81,96.79,,,48.077,0.96,15.881,8.541,0.15,7.98,13.364295874822192,2.43,0.12,0.07425,2.0983213429255616,99.67586721774778,4.976535662944162,3.0115159300620427,4.7021133776775645,,96.77,96.81,0.1,16.0,0.5,6.0,3,6.5,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-2-W 99/103,,,,,,0.2891757821056936,,,,,,,3.2723933349360435,,,3.7186399106726324,,5.194990167648137,5.003753548139625,5.341281448898665,,,5.093213377664361,5.466943078124865,,4.983954308410223,,,1.6602849784387121,2.482027042467039,3.158902889766,5.024168396576127,,,,,,1.2416990314634446,4.921980194857561,,,3.789888860618661,3.879261164612023,,3.8197276306257852,,1.3365061668176434,,,,,,,,,4.93459340938597,3.9314202346165246,4.690995260663507,,5.320437488084771,,0.4955144389114329,4.61026071228032,,5.185253374325946,1.3482417349907427,,,4.340458509722939,5.025095366242346,,3.901785714285715,25.0,97.57,97.61,97.59,,,48.764,1.0,15.65,9.63,0.15,9.05,12.5099573257468,2.23,0.05,0.0825,0.4994007191371136,99.61585804488392,6.331210014300306,2.5953222063329937,5.157241309660175,,97.57,97.61,,6.0,,3.0,3,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-4-W 8/10,,,,,,2.6834670120432467,,,,,,,2.9915699213230806,,,50.46056517211121,,5.020503222307133,4.801369287235202,5.164121035704108,,,4.7600509768543295,5.581733659624886,,4.808179728130812,,,29.221015620521335,2.3966535541859395,16.032755601640414,4.840320022950888,,,,,,1.3350440666880237,4.619139036984249,,,3.410899974556795,6.372910119753989,,3.569202647915041,,21.56319355429408,,,,,,,,,4.806130218935586,3.3728480327194212,4.756872037914692,,4.9789885417147905,,0.1069131466848753,4.61026071228032,,4.925328594706219,5.045923119410672,,,4.178210097008328,4.782164455716924,,4.016964285714286,26.0,99.03,99.05,99.04,A7,P7(F7),45.292,1.0,14.988,11.21,0.13,6.99,13.150711237553342,2.13,0.88,0.07425,3.976818545164008,99.82177978271734,3.447419588484337,7.37953379057296,5.907848555770471,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-4-W 10/12,,,,,,0.7898033260095667,,,,,,,3.657027841364555,,,3.3492920248244555,,5.625185925948567,5.366228830903044,5.816388110799876,,,5.588587323449865,6.009172460775545,,5.365958425720621,,,5.644968926691622,2.751398364139957,7.889538753285768,5.150733292115644,,,,,,1.3779731872461818,5.507409892872815,,,4.168877746680527,5.204019793690552,,4.262988986635261,,2.7862350219037455,,,,,,,,,5.5067447038035535,3.501468199605848,5.045971563981042,,5.7860722155173105,,0.5462793949408917,5.025184176385548,,5.464213197750309,2.1108668365492047,,,4.709522169186204,5.270531104041156,,4.492857142857143,27.0,99.05,99.07,99.06,F7,,49.69,1.09,16.43,7.45,0.15,8.33,12.408250355618776,2.54,0.17,0.09075,1.38,99.7290003556188,4.114117993782383,2.878757784686241,4.170494933041398,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-4-W 19/23,,,,,,18.346023699182886,,,,,,,2.6832580768044956,,,55.70548616220996,,4.338487535975165,4.162697432187235,4.798863790530458,,,4.251717326168335,4.714708876035306,,4.144487752480482,,,86.66687587450078,2.547558416598236,29.54613925758494,4.355069005904029,,,,,,1.0559038736960376,4.27680169489952,,,3.6003944175877276,26.479831790442006,,3.360448078759692,,36.636059778242014,,,,,,,,,4.3582110138906565,3.07145240035789,5.00995260663507,,4.448229612900457,,0.02856928936488706,4.0109268196838785,,4.436123980262966,8.805675736074638,,,3.690390709235506,4.1550962719997795,,3.6187500000000004,28.0,99.14,99.18,99.16,A8,P8(F8),46.023,0.87,16.457,7.9,0.13,8.78,9.041749644381223,1.48,2.61,0.078375,6.656006396162413,100.02613104054365,2.830897234106962,4.7545586287700425,4.668584144886862,,99.14,99.18,0.2,29.0,,20.0,5,4,,,,South_Pacific,Seafloor altered basalt
329-U1365E-7R-1-W 41/45,,,,,,0.45146559385667495,,,,,,,2.7974734944937256,,,4.042441357502949,,4.521298441639653,4.353218348057875,4.780098634540104,,,4.457376705027547,4.7550745141576,,4.326126463035014,,,1.6602849784387121,2.1108324022077487,3.7134075644904865,4.291365450750513,,,,,,1.0393204422852858,4.297118906942393,,,3.2214055315258623,9.550125110047013,,3.3100295064246477,,1.3087038219031997,,,,,,,,,4.400661142646228,2.5599070337974865,5.427488151658768,,4.647123470421653,,0.4077900948845047,4.0109268196838785,,4.48284709376753,1.0891320004504665,,,3.7943809583129435,4.321701250416431,,3.5607142857142864,29.0,100.61,100.65,100.63,F8,,47.648,0.87,18.437,8.36,0.13,8.5,12.479445234708392,2.14,0.05,0.070125,0.999200639488388,99.68377087419678,5.317877067846608,2.4512477023926573,4.609902835601017,,100.61,100.65,,3.0,,3.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-7R-2-W 131/135,,,,,,3.7570666025588886,,,,,,,2.5779624155894276,,,37.11032334261082,,4.2100355800540195,4.08720888984633,4.4547393226729595,,,4.183733233321495,4.3411872818303845,,4.046280108374348,,,30.88130059896005,2.0547099592961846,28.819879656040268,4.134736960385344,,,,,,1.002788616743531,3.924486134570937,,,3.2214055315258623,12.376602228611555,,3.041170036494701,,19.03305703780829,,,,,,,,,4.197241298920117,3.1167616099071207,5.18388625592417,,4.3008071801129395,,0.1288675248492741,3.7804137840698626,,4.2979519439290215,6.446970735614624,,,3.584338546497221,4.074285910334891,,3.1026785714285716,30.0,102.3,102.34,102.32,,,44.83,0.82,17.94,10.03,0.1,6.84,11.960739687055476,2.0,0.93,0.070125,4.43733759744149,99.95820228449698,3.002871617250675,6.693475980832583,5.387975378376626,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
