Sample ID,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,Unnamed: 0,Top Depth (m),Bottom Depth (m),Depth,Sample Pair,Sample Pair ID,SiO2,TiO2,Al2O3,TFe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,LOI,TOTAL,FeO,Fe2O3,Ge,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%),DataBase,SAMPLE_INFO
329-U1365E-4R-1-W 24/25,,,,,,6.389024358217813,,,,,,,15.881680920595187,,,1.0810628093270063,,18.782797259439718,17.619122233268072,20.531640784271215,,,19.108011351136547,24.01927089244162,,17.744602145379314,,,7.463666416834578,12.767627823369065,16.768853433638178,17.24941054586708,,,,,,7.290239337630549,21.585493982050714,,,0.44267144478537634,0.1781432576247291,,17.256026338175896,,3.0529361590024,,,,,,,,,20.848880185973343,0.42533689796222884,19.805785123966942,,19.39053146602231,,3.2120616695285586,18.855448306404906,,18.028903613117095,31.086877596053984,,,15.419557197592162,17.65764228008143,,18.607235142118864,11.0,85.74,85.75,85.745,A4,P4(F4),49.18,1.4,16.07,9.99,0.13,6.25,11.594594594594597,2.9,0.49,0.12375,1.6586730615507983,99.7870176561454,3.0218920235772355,6.632342196025294,5.660600688750537,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-1-W 37/40,,,,,,68.36336247249746,,,,,,,15.448220237592551,,,1.0608992476733898,,18.838128721709356,18.09222130456433,21.231635052950708,,,19.243198392596604,23.56485117564486,,17.83564365909935,,,5.4835100205315275,12.364697793626299,19.402620250833554,18.048674575069306,,,,,,7.149520592107432,21.476772597694435,,,0.42791572995919713,0.1846977446298329,,17.312832560996036,,2.9660113984979772,,,,,,,,,19.85901720421177,0.4378699612403102,19.41184573002755,,19.424990680871392,,1.9764583906672413,18.182039438319016,,18.561334814016355,9.6751024217634,,,15.591113069148184,17.712908332084197,,18.227390180878555,12.0,85.87,85.9,85.885,,,47.33,1.35,15.01,11.46,0.25,7.12,11.950568990042674,2.69,0.36,0.119625,2.218668798720923,99.8588627887636,3.2984111558654625,7.795098715705043,6.428104818688234,,85.87,85.9,2,4.0,0.1,3.0,1,0.1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-2-W 88/92,,,,,,4.336030796466606,,,,,,,16.061108381933806,,,0.28176343310494045,,19.3033218904992,18.12921301001384,20.623050182225963,,,19.90002191593362,23.511166302396536,,18.264986310047405,,,1.2185577823403393,12.164044072985254,3.800928039029679,18.162487599292376,,,,,,6.84919968043611,21.757717285130454,,,0.42791572995919713,0.2264880357265947,,17.43346793398941,,0.47049226384104326,,,,,,,,,20.461145103386787,0.374023036545807,18.61707988980716,,20.145963192742002,,3.0285379390490688,18.451402985553376,,18.84190323470313,6.479785509306438,,,15.619076596233121,18.267121195958776,,19.124031007751938,13.0,87.75,87.79,87.77000000000001,F5,,48.87,1.37,15.37,10.46,0.17,8.23,11.950568990042674,2.62,0.08,0.119625,0.7389654483723305,99.979159438415,6.53309939197531,3.20100067558299,5.634155823480052,,87.75,87.79,<<0.1,2.4,,2.4,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-2-W 137/142,,,,,,10.498402274632898,,,,,,,14.992205464147876,,,1.5825742588382996,,17.849584991284484,16.78705449632882,19.409505442536748,,,18.41226815902138,22.22968961623556,,16.856680352848198,,,12.490217268988477,11.372796251372815,22.010395164386086,16.779820193894235,,,,,,6.795833995014586,20.20501992653044,,,0.44267144478537634,0.21079332754577976,,16.360448253790842,,5.232522506513599,,,,,,,,,19.029465395058438,0.43126427264205686,17.998622589531678,,18.67812219409916,,2.786232663106734,18.182039438319016,,17.379311883154262,12.900505262219049,,,14.536850619728007,16.861223782049095,,18.912144702842376,14.0,88.24,88.29,88.265,A5,P5(F5),46.34,1.35,14.85,12.54,0.12,6.65,11.147083926031296,2.61,0.82,0.12375,2.9970029970029333,99.54783692303424,3.026813671824104,9.176873697973218,6.392831973550355,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-4R-3-W 10/13,,,,,,28.786688271934846,,,,,,,15.450565916009925,,,3.2731714370645046,,18.83877287238425,17.602917607570188,21.06081856211752,,,18.86261800200227,24.484780028993246,,17.209728113631908,,,16.755169507179662,12.139907313330458,16.944180474643797,17.666832066332525,,,,,,7.685553562061468,20.828086270041208,,,0.3688928706544803,0.23249684141026775,,17.028693556581835,,6.695917486151073,,,,,,,,,19.754477416951726,0.5042502747004151,18.9366391184573,,19.060532603154623,,2.0768622996636483,19.12481185363926,,17.85796227872452,24.870165627435686,,,14.485203744183337,17.709728358975457,,19.568475452196385,15.0,88.4,88.43,88.415,,,47.44,1.42,15.56,11.5,0.16,6.2,11.35049786628734,2.63,1.1,0.103125,2.459016393442574,99.9226392597299,3.0948602739383846,8.061266362290684,6.589194793388431,,88.4,88.43,0.2,17.0,,10.0,6,1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-1-W 8/12,,,,,,15.240987483436701,,,,,,,16.928455167871967,,,5.148727894396729,,20.77125285807336,19.65461476110231,22.28839756592292,,,20.714159773322454,25.915486394682947,,19.57814595037745,,,14.318053942498986,13.445598842594256,30.928713017873328,19.109502167290906,,,,,,7.736373101649643,23.55955454562058,,,0.486938589263914,0.31700990791178074,,18.999003981331157,,6.436412097094942,,,,,,,,,22.291387387317286,0.5193984746186546,17.702479338842977,,21.366353230614486,,2.1305002882977515,19.663538948107973,,20.35578017646817,15.7793039311241,,,17.02129319388282,18.97022183590994,,20.558139534883722,16.0,90.58,90.62,90.6,A6,P6(F6),49.39,1.46,15.59,8.5,0.13,7.46,11.187766714082503,2.73,0.94,0.136125,2.259548090381808,99.78343980446432,3.531172019157089,4.5764755342699015,4.96935900045544,,90.58,90.62,0.5,4.0,,4.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-2-W 89/93,,,,,,1.52342724630445,,,,,,,16.9739285342291,,,0.22476760826835904,,20.316729774203818,19.282797090163506,21.47150066976281,,,20.898270642558018,24.648545071023253,,19.376633135401267,,,1.6755169507179666,12.647712240422718,4.521604040081047,19.1955453521572,,,,,,7.025631645642661,22.7423228540034,,,0.4574271596115556,0.6266240090744591,,18.333199157426822,,0.7251186533114067,,,,,,,,,21.441616039083847,0.5844600670478095,17.695592286501377,,21.1294160280204,,3.0734886782458757,18.855448306404906,,19.779288633779192,6.755915115409937,,,16.625144792463125,19.219514967528593,,19.744186046511626,17.0,92.02,92.06,92.04,F6,,48.98,1.4,14.68,11.04,0.18,7.85,12.001422475106686,2.48,0.11,0.127875,0.7391130643228643,99.58841053942956,7.238660863027805,2.99704348552466,6.11056669117086,,92.02,92.06,0.2,5.0,,5.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-3-W 29/33,,,,,,2.179055222230302,,,,,,,17.744762392448525,,,0.07017194936164095,,20.683090655616216,19.834378477554935,23.100071291555274,,,20.98466772434355,27.433970219571922,,19.88359117123966,,,1.3708775051328819,14.179855219087013,5.939446871671398,19.789056143604927,,,,,,8.348520308697758,24.21226841077699,,,0.5016943040900933,0.27967463362532974,,19.916790162376763,,0.4423413549645648,,,,,,,,,22.804057173945054,0.5780619285084675,19.230027548209367,,21.224241372487775,,2.496478038647524,20.740993137045397,,20.167582823456115,5.8453168876755,,,16.709744695198378,19.84034515929147,,22.142118863049095,18.0,92.77,92.81,92.79,,,49.46,1.54,16.09,9.44,0.13,7.71,10.750426742532008,2.99,0.09,0.14025,1.4188649080736069,99.7595416506056,5.026815662827226,3.854649263525304,5.470449944371474,,92.77,92.81,,8.0,,6.0,2,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-4-W 53/57,,,,,,50.67749237698723,,,,,,,15.771341796250164,,,5.047388887926827,,19.13916353960848,18.048943289161013,21.090373608566573,,,19.038351242717287,25.786629717801503,,17.816234574886042,,,27.11291065707255,12.183544938685403,16.00491499128207,18.224322478830008,,,,,,7.76678936830904,21.321117718615003,,,0.3984043003068387,0.26170713189255684,,17.126577496520323,,9.70253559540468,,,,,,,,,20.63220749677382,0.48686170387251604,17.464187327823694,,19.43129827577851,,2.0203288112041515,19.93290249534233,,18.78558060954117,19.1793095656132,,,14.777526295978987,17.996261834098433,,20.76485788113695,19.0,94.34,94.38,94.36,,,47.34,1.48,15.22,11.52,0.18,6.44,10.221550497866287,2.42,1.78,0.111375,2.918832467013317,99.6317579648796,3.62828225,7.488575277777778,6.480899917317188,,94.34,94.38,0.1,10.0,,7.0,3,0.1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-4-W 86/90,,,,,,19.094128851904188,,,,,,,9.90891771465887,,,1.3990119934917926,,15.205028363940503,14.809182627775444,15.98206463796054,,,14.816149538047416,17.009869777932195,,14.608522948993013,,,15.079652556461697,7.732364088854126,26.871321251376738,14.626762502038504,,,,,,4.173307893792729,14.615962373049705,,,0.3098700113497634,0.14346823565023267,,11.551271892745667,,4.56012880875311,,,,,,,,,15.124506946223706,0.33234022391825324,14.056473829201101,,15.390992643153343,,0.5120870143440656,14.276268003420855,,14.750360734171133,10.912179157442374,,,12.735177444113136,14.463133276338567,,12.638242894056846,20.0,94.67,94.71,94.69,,,48.29,1.06,16.06,9.3,0.16,8.26,11.025035561877669,2.28,0.99,0.086625,2.4770275669197783,99.98868812879743,3.609849089315527,5.289056567427194,5.29861042699341,,94.67,94.71,<<0.1,16.5,0.5,5.0,9,2,,,,South_Pacific,Seafloor altered basalt
329-U1365E-5R-4-W 144/149,,,,,,1.2509995734785335,,,,,,,9.806497718120863,,,0.1066250410350431,,15.596186172413766,15.107552360583108,15.680067953444663,,,15.351731788087168,16.542310924889463,,14.955210857740674,,,1.0662380595477972,7.433141353355091,7.419905154982987,15.068857676796028,,,,,,3.8097347616498665,14.82105754225308,,,0.3098700113497634,0.1067339470673999,,11.51651758110057,,0.24476716088342518,,,,,,,,,14.94766032268015,0.3478578696661016,13.385674931129477,,15.942068585035102,,1.539724120280379,13.737540908952145,,15.590895966129766,3.916335336474588,,,12.960014807683338,15.182857395856354,,12.14470284237726,21.0,95.25,95.3,95.275,,,48.7,1.02,15.49,9.49,0.15,8.96,12.02176386913229,2.34,0.07,0.086625,1.6793282686925155,100.0077171378248,5.903731806355512,2.9302979929383204,5.1708058370442,,95.25,95.3,0.5,5.0,0.5,4.1,,0.4,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-1-W 8/12,,,,,,29.26796566117742,,,,,,,14.04720491554967,,,1.5003411251709462,,14.732871229536126,13.436150217677215,17.52578567003923,,,15.22265278472552,21.26435028199964,,13.471126236891047,,,24.82811481518441,11.557022540146985,8.499900344886948,13.550661740562493,,,,,,6.246236645063499,17.839229911115766,,,0.38364858548065955,0.5185837991514872,,14.52840278772387,,5.724874188745854,,,,,,,,,16.056117691798708,0.40868566232572506,22.10330578512397,,15.08163101629269,,1.5318618407288345,16.70053992853006,,14.17282356151944,40.36928601667317,,,10.946193498447466,13.55193875011317,,16.9328165374677,22.0,95.28,95.32,95.3,,,48.23,1.24,18.75,10.09,0.17,3.39,11.177596017069702,2.76,1.63,0.10725,2.038369304556397,99.5832153216261,2.285139802672956,7.550955774807827,5.643834029642505,,95.28,95.32,1.5,9.0,,5.0,2.5,1.5,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-1-W 26/30,,,,,,2.469110733003202,,,,,,,9.410700153143544,,,0.15057806232863405,,14.985678395172622,14.434762107760456,15.26701551322241,,,14.695287899769795,15.803513142137549,,14.301618963997099,,,1.2185577823403393,7.1303830063493185,7.99117550976386,14.578583058205764,,,,,,3.532095982348352,14.175132730089503,,,0.2951142965235843,0.16554963591677224,,11.043357967547326,,0.34399702730628023,,,,,,,,,14.345348067018092,0.3039324536691862,13.106060606060607,,15.29181458323104,,1.4214434151667759,13.468177361717789,,14.916879257883675,3.5486761275272123,,,12.543691346953594,14.535975588065579,,11.61498708010336,23.0,95.46,95.5,95.48,,,47.981,1.0,15.325,9.62,0.16,9.51,11.859032716927452,2.21,0.08,0.0825,1.7974835230677733,99.62501623999522,6.179715457627119,2.7536494915254224,5.111114469103126,,95.46,95.5,4,4.5,0.5,3.8,,0.2,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-2-W 19/23,,,,,,8.648536972628783,,,,,,,8.666892607353425,,,0.18248417512958723,,14.421750406287861,13.904925743065881,14.713560334997839,,,13.773901240686547,15.370484496670676,,13.513575780061386,,,1.827836673510509,7.076049257512785,6.876901885182911,13.693228118911675,,,,,,3.571653263788118,13.318438743327958,,,0.2656028668712258,0.12492371729115197,,10.448345389558897,,0.9572185742551313,,,,,,,,,13.973188150990369,0.5249384627746274,15.709366391184574,,14.506689904138307,,0.3081494316342655,12.929450267249077,,14.30171896532486,12.295021986970674,,,12.001557824104204,13.563810762311144,,11.147286821705427,24.0,96.77,96.81,96.79,,,48.077,0.96,15.881,8.541,0.15,7.98,13.364295874822192,2.43,0.12,0.07425,2.0983213429255616,99.67586721774778,4.976535662944162,3.0115159300620427,4.7021133776775645,,96.77,96.81,0.1,16.0,0.5,6.0,3,6.5,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-2-W 99/103,,,,,,0.8386097681065113,,,,,,,9.491010080901106,,,0.15626199624635,,15.073652573057783,14.512396997625498,15.471297989913376,,,14.771558019892746,15.846955076365699,,14.441139692213369,,,0.761598613962712,7.194736616771546,3.2192640914812736,14.637340997898953,,,,,,3.5989081684286015,14.270580693441408,,,0.2951142965235843,0.11150912659411077,,11.097313958449652,,0.3658109551418981,,,,,,,,,14.319996560571049,0.3885706045841914,13.633608815426998,,15.363830179496128,,1.4523699071542,13.468177361717789,,15.047401949024314,3.5391345543507002,,,12.579035808432721,14.572776562102803,,11.291989664082688,25.0,97.57,97.61,97.59,,,48.764,1.0,15.65,9.63,0.15,9.05,12.5099573257468,2.23,0.05,0.0825,0.4994007191371136,99.61585804488392,6.331210014300306,2.5953222063329937,5.157241309660175,,97.57,97.61,,6.0,,3.0,3,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-4-W 8/10,,,,,,7.782054334925415,,,,,,,8.676530409066125,,,2.120417366274886,,14.567365648977784,13.925421497721432,14.958143689625691,,,13.805305996132264,16.1796970058545,,13.93182818751684,,,13.404135605743733,6.947261568463041,16.33911398893291,14.101719751904161,,,,,,3.8694569900348,13.392535880249836,,,0.2656028668712258,0.1831889143734952,,10.36947295604791,,5.901994787489976,,,,,,,,,13.947201419656208,0.3333628869548265,13.825068870523417,,14.377827874470517,,0.3133661195936,13.468177361717789,,14.293110431696478,13.245548188453013,,,12.108825440374453,13.868276921579078,,11.62532299741602,26.0,99.03,99.05,99.04,A7,P7(F7),45.292,1.0,14.988,11.21,0.13,6.99,13.150711237553342,2.13,0.88,0.07425,3.976818545164008,99.82177978271734,3.447419588484337,7.37953379057296,5.907848555770471,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-4-W 10/12,,,,,,2.2904296454277433,,,,,,,10.606575847094911,,,0.14074152657507022,,16.321897745764147,15.563684826788283,16.847469010592743,,,16.208262991611285,17.41870816491223,,15.548006745904274,,,2.589435287473221,7.975572473266458,8.040294270864477,15.006073370730618,,,,,,3.993881636205397,15.967950738650517,,,0.3246257261759427,0.14958923293604418,,12.385104845382443,,0.7626117409089993,,,,,,,,,15.980357179665214,0.3460753453098803,14.665289256198347,,16.7084438309056,,1.6011637437922688,14.680313324272388,,15.856932417000895,5.541025445941663,,,13.6486152036925,15.284540201719352,,13.002583979328165,27.0,99.05,99.07,99.06,F7,,49.69,1.09,16.43,7.45,0.15,8.33,12.408250355618776,2.54,0.17,0.09075,1.38,99.7290003556188,4.114117993782383,2.878757784686241,4.170494933041398,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-6R-4-W 19/23,,,,,,53.203468727630366,,,,,,,7.7823253044574825,,,2.3408156419226525,,12.58844611816416,12.073080165860258,13.900157186364085,,,12.33101472698943,13.666463815149246,,12.008763099060054,,,39.75544764885357,7.38469465064552,30.110715166965544,12.687996316413312,,,,,,3.0604043168507102,12.399977505126232,,,0.280358581697405,0.7611611567293045,,9.762985997238685,,10.02754222378607,,,,,,,,,12.647357452074846,0.30357378375630306,14.56060606060606,,12.845155031905064,,0.08373757227639311,11.717314304694476,,12.873457825076843,23.114898807195924,,,10.695081354790796,12.04977918879936,,10.472868217054264,28.0,99.14,99.18,99.16,A8,P8(F8),46.023,0.87,16.457,7.9,0.13,8.78,9.041749644381223,1.48,2.61,0.078375,6.656006396162413,100.02613104054365,2.830897234106962,4.7545586287700425,4.668584144886862,,99.14,99.18,0.2,29.0,,20.0,5,4,,,,South_Pacific,Seafloor altered basalt
329-U1365E-7R-1-W 41/45,,,,,,1.3092502221843572,,,,,,,8.11358734105615,,,0.16986854640570906,,13.118885635781195,12.625648381074198,13.845802941426507,,,12.927476964459453,13.783471152670716,,12.535066076638557,,,0.761598613962712,6.118742026652842,3.78436439693298,12.502403281714095,,,,,,3.0123393306886532,12.458884368308352,,,0.25084715204504665,0.2745177663211894,,9.61650677656003,,0.35820126159850507,,,,,,,,,12.770546061012583,0.2530140672939376,15.774104683195592,,13.419500930629372,,1.195246829833893,11.717314304694476,,13.009046468188126,2.858971501182475,,,10.996454369633051,12.53293362620765,,10.304909560723514,29.0,100.61,100.65,100.63,F8,,47.648,0.87,18.437,8.36,0.13,8.5,12.479445234708392,2.14,0.05,0.070125,0.999200639488388,99.68377087419678,5.317877067846608,2.4512477023926573,4.609902835601017,,100.61,100.65,,3.0,,3.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-7R-2-W 131/135,,,,,,10.895493147420776,,,,,,,7.476933476586983,,,1.5594231617373697,,12.215733159448078,11.854140586865489,12.9033828656734,,,12.133844316591782,12.583741745643422,,11.72420384758645,,,14.165734219706446,5.956057983276283,29.370577993416834,12.046084057815568,,,,,,2.9064564379599087,11.378488707085758,,,0.25084715204504665,0.35576467944591916,,8.835399263921449,,5.209478973710459,,,,,,,,,12.180229651768183,0.3080520195838433,15.066115702479339,,12.419443193909023,,0.37771515904097586,11.043905436608586,,12.472487994146965,16.923298180988386,,,10.387732730294493,11.815429139971181,,8.979328165374676,30.0,102.3,102.34,102.32,,,44.83,0.82,17.94,10.03,0.1,6.84,11.960739687055476,2.0,0.93,0.070125,4.43733759744149,99.95820228449698,3.002871617250675,6.693475980832583,5.387975378376626,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-7R-3-W 0/2,,,,,,18.835404116871388,,,,,,,6.708229728996491,,,2.503446798231469,,11.136932098908282,10.525231079351922,12.444055829228242,,,11.19843035254383,12.172189745942875,,10.526351347752493,,,29.854665667338313,5.964370102471368,21.992912428031794,10.049072707670545,,,,,,2.723804369213725,10.77771311189682,,,0.2656028668712258,0.40578958222530964,,8.385708900784708,,8.416017760871604,,,,,,,,,10.998017058694533,0.24065956810979727,15.53581267217631,,11.514201945010315,,0.9515434970465311,10.77454188937423,,10.61958501609599,13.581797977109387,,,9.032147254726544,10.225759693110666,,9.077519379844961,31.0,102.35,102.37,102.36,F9,,45.49,0.8,19.93,7.72,0.07,4.57,11.513229018492176,2.01,1.96,0.07425,5.817672930827783,99.95515194931995,2.0799056286672264,5.408993745925304,4.68698442517144,,102.35,102.37,<0.1,58.0,,34.0,14,10,,,0.2,South_Pacific,Seafloor altered basalt
329-U1365E-7R-3-W 2/4,,,,,,98.33467080117194,,,,,,,6.009498511783095,,,3.460928738513884,,10.099622429748193,9.584872919359965,11.274091587463671,,,9.365078420873935,14.64752355956894,,9.388577717736947,,,107.0807651231573,11.07640632695177,23.61590665101152,10.75777434933921,,,,,,3.395219259040207,10.696670016629037,,,0.22133572239268817,0.4963458106166233,,9.238980477461284,,18.318536152140815,,,,,,,,,10.347920090912183,0.25441923357299073,17.80853994490358,,10.09423122561563,,0.13048558915217587,13.064132040866255,,10.638696772900083,52.14002494456763,,,6.949342437536031,10.973617144371476,,11.527131782945736,32.0,102.37,102.39,102.38,A9,P9(F9),45.487,0.97,17.01,8.98,0.04,4.32,6.021052631578947,0.99,7.03,0.061875,9.454327403558024,100.364255035137,0.6046487761194029,8.308168026533997,5.053403487816327,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-7R-4-W 0/4,,,,,,6.832786644816469,,,,,,,6.779055130061287,,,0.1902301838902101,,11.158321023405131,10.726481692788859,12.342707300514814,,,11.045888122542546,11.518063938258635,,10.63367633010597,,,0.761598613962712,5.091495364151551,4.517701820746652,10.645339734390896,,,,,,2.565276642496155,10.593210295430753,,,0.22133572239268817,0.23950657134867656,,7.989899678439382,,0.3515958255574568,,,,,,,,,10.698595019966302,0.2608295458428524,16.28374655647383,,11.484873796751636,,0.8919983740567482,9.966451247671165,,11.08010676834084,2.2769033664888623,,,9.443992330942839,10.82049965397924,,8.485788113695092,33.0,103.8,103.84,103.82,F10,,47.3,0.74,19.9,7.4,0.12,8.21,12.743883357041252,2.0,0.05,0.061875,1.298182544437777,99.82394090147903,4.803108936831875,2.063212292409028,4.263668780962984,,103.8,103.84,<<0.1,2.0,0.1,1.9,,<<0.1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-8R-1-W 41/47,,,,,,259.5622509026243,,,,,,,6.095600935402538,,,2.8655982170507213,,9.836573609238396,9.71329164151824,14.449943673581537,,,9.57231319511705,15.755286696899677,,9.233003361516753,,,89.86863644760003,12.459382470514507,15.424698647109174,10.623463259459296,,,,,,3.4700918572777892,11.070446500292329,,,0.16231286308797135,0.3003269609320153,,9.40094729278925,,15.17316907675195,,,,,,,,,9.913606962388908,0.27724747447367337,17.646005509641874,,9.841319269204977,,0.44774491575779307,13.737540908952145,,10.532987211536213,50.19868899256165,,,7.01887113934686,10.632969261065421,,12.206718346253231,35.0,105.41,105.465,105.4375,A11,P11(F11),48.132,1.02,18.449,8.88,0.07,4.01,6.193954480796586,1.51,5.9,0.045375,5.951667665268767,100.16199714606536,0.8849592524271845,7.896711941747574,5.1745626722633205,,105.41,105.465,0.3,70.0,3,35.0,25,7,,,0.5,South_Pacific,Seafloor altered basalt
329-U1365E-8R-2-W 49/53,,,,,,1.7554407070183644,,,,,,,8.109044688541223,,,0.1476183477732702,,13.445137101274938,12.993311419652343,14.302687995119564,,,13.279829596078029,13.984947651492952,,12.852114923234986,,,0.9139183367552545,6.135441569947795,4.747696310345753,12.790017046102932,,,,,,3.0626200800302916,12.555999767443968,,,0.25084715204504665,0.27022448291869705,,9.647603172901706,,0.3090605633099454,,,,,,,,,12.965411552006069,0.3188820352927673,15.179063360881544,,13.746162976521058,,1.035598842160638,11.851996078311654,,13.2975191105807,3.101042069403375,,,11.281739758048873,12.899217193717858,,9.509043927648579,36.0,106.39,106.43,106.41,F11,,47.51,0.88,17.71,8.71,0.14,9.14,12.052275960170698,2.18,0.06,0.070125,1.1988011988012444,99.65120215897196,5.85,2.210000000000001,4.847656293279873,,106.39,106.43,<0.1,4.5,,4.4,,0.1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-8R-2-W 117/119,,,,,,15.259430438751998,,,,,,,6.522826694183979,,,1.087960801475335,,11.062356654757362,10.577730013222475,11.899445412566816,,,10.902061783010486,11.310422310270418,,10.437538252988661,,,7.463666416834578,4.94866220152159,17.887229857217875,10.466083671517078,,,,,,2.3690805141938673,10.114321935083165,,,0.2360914372188674,0.1264272482101493,,7.858929415453527,,2.905989182704702,,,,,,,,,10.558759494136163,0.2642986757411523,16.493112947658403,,11.122969656523122,,0.7544093690423828,9.966451247671165,,10.904728111565479,7.45198658605705,,,9.138562540099315,10.500023571937028,,8.069767441860465,37.0,107.07,107.11,107.09,A12,P12(F12),43.9,0.74,18.3,7.61,0.12,6.43,14.828876244665718,2.04,0.49,0.066,5.460000000000065,99.98487624466578,3.016082219966159,4.258797533370935,4.172281445093148,,107.07,107.11,0.15,7.5,1.5,5.0,2,1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-8R-2-W 119/121,,,,,,1.5105586800852586,,,,,,,7.817683508579984,,,0.10864509652390691,,13.032616621299885,12.52668014046722,14.036758641222963,,,12.85702139241013,13.585180984221923,,12.578355418567861,,,0.761598613962712,5.901094262031743,4.8173356098154825,12.410967080043386,,,,,,2.885136910770751,12.300806804663333,,,0.2360914372188674,0.2225581229202261,,9.328011754549967,,0.22596165685360678,,,,,,,,,12.529759674247707,0.37981217839393655,17.176308539944905,,13.388369292170138,,1.2019354899481205,11.582632531077298,,12.975055858517596,7.862670705054213,,,11.061129027998478,12.497317355112301,,8.989664082687337,38.0,107.07,107.11,107.09,F12,,48.71,0.86,19.66,7.08,0.12,6.59,13.191394025604554,2.28,0.05,0.066,1.4391365180891655,100.04653054369372,3.899810856321839,2.746876826309068,4.19005723251344,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-8R-3-W 41/45,,,,,,0.993801386151905,,,,,,,7.28166294521831,,,0.152604304584783,,12.110435596071227,11.550548401564553,12.946663879292009,,,11.94810731143298,12.428284477105187,,11.546032708447177,,,0.761598613962712,5.545525210224005,3.5457404508022177,11.577403887668243,,,,,,2.6256350938178747,11.312170093068007,,,0.2360914372188674,0.1082118034439019,,8.765008868373952,,0.2953487774784328,,,,,,,,,11.678197535247115,0.30828891215231247,15.677685950413222,,12.296092013256342,,0.9372005490959827,10.77454188937423,,12.04551906478406,4.0157054165959245,,,10.091341831171906,11.576356497044491,,8.408268733850129,39.0,107.52,107.56,107.54,F13,,47.549,0.8,19.03,7.98,0.12,8.5,12.60149359886202,2.07,0.05,0.066,0.8787697223885591,99.64526332125055,5.246600439879759,2.1504439556891564,4.480498546894167,,107.52,107.56,0.1,4.0,0.2,3.8,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-8R-4-W 8/10,,,,,,7.9437231725843604,,,,,,,25.472386503501834,,,1.7532982320333388,,33.08325461900794,32.154025714985025,30.484432152524423,,,32.81176981247605,35.83240743909515,,31.58448423225328,,,16.298210338802036,17.694258064826382,13.448233923143457,31.984826877561268,,,,,,12.173215783797632,33.599524982862086,,,0.5459614485686308,0.46098699546067956,,26.566875309078064,,5.947584116762872,,,,,,,,,33.5807753277256,0.705558395844369,11.566115702479339,,33.4117331786969,,5.078745557583323,28.14849068599018,,33.60114290446854,8.792415622143874,,,29.494561035470113,31.39132677844674,,28.940568475452196,41.0,108.62,108.64,108.63,,,48.04,2.09,14.65,12.89,0.21,7.17,8.08570412517781,2.27,1.07,0.152625,3.380000000000116,100.00832912517792,6.327348957403649,5.859612269551501,7.145028281965088,,108.62,108.64,,80.0,,20.0,5,55,,,,South_Pacific,Seafloor altered basalt
