,Rb,Ba,Th,U,Nb,K,La,Ce,Pb,Sr,Nd,Zr,Ti,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO
ODP0129-0801B-044R-001/107-113,76.39214255975912,28.235631733049303,,-4.411512961372239,,55.146640989772536,2.761449093776463,-1.2124517531297485,-7.082803629530483,-13.605540216487874,-5.729394061243649,,,0.1926821459593775,0.0731591024340732,-0.07258355610957778,1.5924712631313653,-3.564023872521206,0.332720755912133,0.16121194305827863,-6.31950728818809
ODP0129-0801B-044R-002/027-032,77.06140807851452,36.25112933777873,,61.54514764263697,,63.272033230715465,-2.5512919355217747,-1.9867475150006868,89.24879759901422,-13.358659599385009,-4.235576491367642,,,0.5271273949038502,0.8460575916807436,1.3010288536638557,5.4029247076105165,-5.403736141654813,0.4427395634088356,-0.01769996108028493,-6.5262458036088695
ODP0129-0801B-044R-003/028-033,46.480467517078324,21.749950982671805,,9.513151475727135,,9.276976853283458,2.048683721535646,0.1614808561432639,119.92788835579914,-0.16621696742194558,-2.945161587579495,,,-1.1330239760564789,0.056632227693765635,-0.08899882535115022,-0.011950708218414263,-1.0821082040930365,0.9401846499887063,-0.023396971497078756,-1.7842122908928584
ODP0129-0801C-001R-001/014-020,28.482799539899077,6.2418434450602405,,3.001057432554525,,-1.1457805075771859,3.5112140260997577,0.8550368052148087,-9.509343754954715,-0.9403470081535694,-2.592732887427399,,,0.1856839405256112,0.04377207101578495,0.6022874613182059,-1.6701292356640565,2.9904764729661286,-0.2143781830911622,0.032414727304306445,-3.2925369475488084
ODP0129-0801C-001R-001/109-114,35.104202227808116,26.030960948950877,,14.34528080519635,,1.8226360399096286,1.6538256804547444,-0.7452069430748836,-6.907541154554318,-7.865273853284048,-3.5298142867428943,,,-0.8204612130456077,-0.5595824365105573,-0.6102972344775495,-1.7363115179849373,1.9826856621296018,0.523806575671828,0.08808756595504874,-3.3526666473327653
ODP0129-0801C-001R-005/033-038,48.00499172958032,99.99951093946066,,12.437542475957066,,11.06943067896595,1.5947120318943604,-0.20935964039074406,49.505353144531526,-3.199592776503323,-4.422266462025579,,,-1.0721182821739426,-0.1814202638725737,-0.17487865757110033,-1.4437587790244208,-0.6715952248876835,1.4777894719135838,-0.033997639183949935,-2.3387942663267367
ODP0129-0801C-002R-001/112-118,38.92159575118782,14.65716405318561,,-8.850878419615235,,-0.8833141600536223,-3.028102482718161,-1.6353111981656454,16.444619079848636,-6.59674217037637,-4.453502659040758,,,0.7001648612673677,0.7852584749451355,1.3815016230108075,-0.28825785839562457,-2.542326733931305,1.1993607401920507,-0.021619287087047634,-2.554795103275411
ODP0129-0801C-002R-003/114-119,50.00893316703326,23.628630909457527,,16.85706595111906,,13.698727541658563,1.0334485984916455,-0.8045246270446924,-6.9087560485746256,-1.2998692060760746,-8.792963261755993,,,-1.3542231062351124,-0.603286910848059,-0.6423983509957667,-2.1324659512874433,-0.646387776133917,0.8903354415060547,0.055892244453742634,-3.014528402536703
ODP0129-0801C-002R-004/071-076,43.063827533581446,13.362818871088173,,-7.100161962527942,,3.700607632271513,-2.9473692024343023,-2.748724484749353,3.0892858757883808,-5.626447734710258,-4.519284490171561,,,0.9609043592436599,0.9539165767609985,1.5218432918530915,0.05683623275405125,-2.7345290080029256,1.138153622254305,-0.04031710985973125,-2.805731068690137
ODP0129-0801C-005R-001/103-105,91.1841632799288,19.60178789668856,,19.127070815280277,,115.5871162120031,-0.733019621060071,-0.7947197556555232,7.158897173316417,-0.9957545825300356,1.1320030221942288,,,-0.8705355613720727,-2.3571446013527746,-2.8087562954197307,2.03032775522108,-5.723583232914947,-1.2192838527814902,-0.08793641880804402,-6.310788101101561
