,Rb,Ba,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Th,Ti,Nb
ODP0129-0801C-009R-005/020-024,3.0884038149766146,2.3090472919312277,5.746710225741182,0.38606225161819013,0.9126799233546782,0.9117785337419484,16.937776605500268,1.2409269059290147,0.6707891363623606,0.9774059549843026,0.9725794444905647,0.909426394105001,0.9701295830239539,0.9698528817054813,0.9898021923390731,0.2929630946673063,1.1116312960221104,1.0,1.0,1.0,1.0
ODP0129-0801C-010R-001/055-060,1.6790176795619942,1.2882464214522,0.7030560441326241,0.35232648312975934,0.9796179479862928,1.0053997271902553,17.27166765899099,0.9965413207100099,1.0678603155290864,1.091588084719363,1.072998099028099,1.2023443673774585,0.9724080866569412,0.9749835221770256,0.8930916516164581,0.37780874899320704,1.1375698072362757,1.0,1.0,1.0,1.0
ODP0129-0801C-010R-006/067-070,2.9797710614924675,1.0581513813418582,1.5120838565199646,0.4926806915918214,0.9527609092953625,0.9001305798162372,8.72405440678669,1.2486834784503646,0.9730946567630423,1.0035068736624524,0.9947265993746072,1.102397427437496,0.962158842461733,0.9581901946643392,1.044243629966182,0.29551836555060934,1.196829404894444,1.0,1.0,1.0,1.0
ODP0129-0801C-011R-002/121-126,1.1307621793660294,1.786256081553615,0.6900226689911231,0.26297589358304396,0.9788065608128736,0.965495972480821,12.129502819221381,1.267516926857903,0.9070693764443779,0.8960276449295469,0.9119741042091339,0.9773986882796709,0.9640927426471334,1.0155436099032809,0.9862029862985608,0.5060576700869494,1.1288552932422409,1.0,1.0,1.0,1.0
ODP0129-0801C-011R-003/121-126,4.435191040619442,4.054355837059474,1.1419870539428019,0.5214816795714086,1.0356493981829533,0.9803963896337036,8.577347377343626,1.1294448497893474,0.9989094234379894,1.053346484061857,1.0277522007199196,1.1459123837290006,0.9164067220318005,0.7407364416912147,0.9645635120643425,0.40594396223307255,1.1901828640630703,1.0,1.0,1.0,1.0
ODP0129-0801C-011R-003/131-136,9.034145670067474,2.0042941242360235,10.165488773513056,0.6956918530934056,0.8451925457762844,0.8297687983877877,15.464293430729676,1.1701708879090749,0.7452696917925116,0.9680105312229694,0.9224939838314545,0.8908367970348505,0.9458271851407982,0.9231519825510957,0.977372932253658,0.6233959568693858,1.1541267081172004,1.0,1.0,1.0,1.0
ODP0129-0801C-012R-003/032-037,2.0176517187262832,2.8908273678845338,8.001477680362294,0.23127200037965182,1.0623317273258175,1.0576337927059873,10.868103143815237,1.3181396557759335,1.3652183408964,0.9497623616546321,0.9523492921807206,0.9063523379773478,0.9666675545876465,1.0666013746540568,1.037438818048115,0.7187591876166084,1.110558278737986,1.0,1.0,1.0,1.0
ODP0129-0801C-012R-003/057-062,3.130524287133121,2.179558842292023,3.8565098013162835,0.4532003597153977,0.8704800834796422,0.876239816038304,12.221261074397129,1.2198044718081944,0.9620946439149346,0.9668261877369074,0.9604439341811922,0.9331093896734929,0.9738694281158263,1.0258401170726403,1.014874697450792,0.5494980336569817,1.0653056789917263,1.0,1.0,1.0,1.0
ODP0185-0801C-015R-007/031-034,23.123214143798883,1.9632565361808163,11.292933096366061,3.5871277485881263,1.162950011594542,1.2527679124616946,4.314465636783921,1.6517912397769012,1.1412369239755116,0.9391731857696682,0.7461385976342219,0.687952576267219,1.0103916719757273,0.33938850850962526,1.3960944996787636,0.9884637126325067,1.31339487575866,1.0,1.0,1.0,1.0
ODP0185-0801C-034R-001/093-096,16.99864997369058,1.4243721415578592,12.991342715660213,1.183025347782275,1.141684495096808,1.1143334884294867,1.3930531288939914,1.2907103967862728,1.0852996432309718,1.221862705489275,1.1702024459606042,1.2003940091490573,0.9556405801009831,1.0961297575489721,1.0133322672874074,0.8888253692956086,1.0196347131808554,1.0,1.0,1.0,1.0
ODP0185-0801C-040R-001/024-027,15.581690821006084,0.5872306571162023,17.828363385187515,2.4102092098113093,0.8525912830934703,0.9017233905078166,0.5827578572413445,0.8762204519815785,0.9271625031078856,1.3313813089307596,1.1242650140123895,1.2044994433824654,0.8314198602882369,0.8373190896869139,0.7104072155800898,0.9552295018536835,2.2096564679988364,1.0,1.0,1.0,1.0
ODP0185-0801C-044R-003/023-026,8.171316757754965,1.3499861527769101,13.30118715902837,1.5217000238137355,0.9189669459126796,1.0300282154750595,0.562612060096176,1.1286380819413684,1.0022989736790167,1.300687972546132,1.0767508671185269,1.0455626658278188,0.9426305574752679,0.9485964777817172,1.0674644119604442,1.0587020452901739,1.1828742392924665,1.0,1.0,1.0,1.0
ODP0129-0801B-037R-001/036-038,7.4850530010806695,2.9142985932975756,1.7602898165208485,6.371238280076425,0.9486570658788174,0.9249756385099807,1.7460298662770952,0.2917536229496651,0.8028755328109524,1.326652419534516,1.196724444821252,1.275554974603222,1.2962613491159825,0.32787995364329603,0.944098534650526,1.2713511324049278,0.12308263665654767,1.0,1.0,1.0,1.0
ODP0129-0801B-041R-001/026-030,2.9345644736808825,1.9808124790628618,1.3038563511434949,1.2751117443536841,1.0800986094327283,1.026399503821477,1.3086617901297406,1.2009515840565639,0.8738137084775349,0.7425246150095266,0.700024808946065,0.7080778671234934,0.9783805379404314,1.202681173264157,1.0793659204501242,1.0809574842310863,1.0282733142384866,1.0,1.0,1.0,1.0
