,Rb,Ba,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Th,Ti,Nb
ODP0129-0801C-002R-004/071-076,18.654469516175784,293.60725890996474,0.9991034012130868,9243.558836385882,33.164842642072365,69.6289859604301,1.7806607028190249,613.7180472023865,37.529111199692295,27.627885165441345,2.089719127656828,0.2973835964028712,45.89316376724595,8.014529008002926,2.721846377745695,0.5803171098597313,9.935731068690137,257.0,3.1432293183828586,18879.01761678791,40.60936612367441
ODP0129-0801C-005R-001/103-105,1.0980563172452156,12.003104390043674,0.06833151287911413,1129.2852911373652,2.363584479668269,7.410627566288554,0.4917183006945344,103.01042169138375,7.467267907949014,28.96093680424293,2.942072288466918,0.4578479658610601,50.09967224477892,7.583583232914948,2.5892838527814903,0.10793641880804403,11.330788101101561,70.0,0.1080308772980688,7371.8068789362305,1.5017875777435543
ODP0129-0801C-005R-002/087-089,0.4929943876935628,4.221425017370494,0.04065546753962719,577.3983150420142,1.8448618630645142,6.28104002922872,0.36297699229883285,89.34614818405514,6.797226476896208,29.25364885466407,2.960751963936057,0.4427353201334027,49.80391820133051,8.005705068823424,2.498713367733683,0.1214445483626116,12.358225054343315,66.0,0.05703935729506341,7192.006711157299,1.049283062972626
ODP0129-0801C-005R-003/038-043,0.514268744442603,4.122947266764887,0.05103758200703773,761.9665656849468,1.8206179802404296,6.413274420519315,0.37678746867276286,94.7277065618318,6.47723067939838,28.43919848440104,2.8753451669791543,0.446230688913153,49.697282922308695,8.020516776632554,2.47876790538928,0.10180789735823476,11.741402168824889,69.0,0.058998825463359904,6892.339764859078,0.9236461185988146
ODP0129-0801C-005R-003/125-131,2.0802198835922145,50.66572396422068,0.17505853449971578,1307.3019389579622,3.9855799788472845,11.065284973086637,1.8849729654998304,123.13352641457111,7.95715284828007,23.334352473229902,2.4410191341707446,0.37644896772925784,49.39969833072077,8.489097836068005,1.7757300798830489,0.10612177521464046,10.613625384999336,67.0,0.4369047855820207,6173.139093743349,2.750324699251437
ODP0129-0801C-006R-002/029-034,0.5056596250587454,3.7376066033441964,0.03527501449128902,681.1084632843506,1.3154827460000083,4.5303528482636235,0.2254556442102055,85.55921345171693,5.274413068784234,25.55473880057728,2.693153841809719,0.38966007386439505,49.92297480138829,8.017355084034165,2.3473035600908547,0.08075324819410833,11.816153308716913,54.99999999999999,0.04726191846014581,5873.472147445129,0.7004443909517165
ODP0129-0801C-006R-002/119-124,2.21906622675123,7.647946135881118,0.06600318726673639,1294.0450101014226,1.970929668839415,5.990236561746003,0.45993565895307437,98.9523329172498,6.201307619031815,25.703234032400008,2.7801510254007678,0.40680442341501355,49.514161852303005,8.581206984469416,2.3801376661803215,0.0889984416357739,11.696974647826492,60.0,0.072489695336345,5993.338925964416,0.9598641734361737
ODP0129-0801C-006R-003/037-042,0.7666091555415537,9.814937536472534,0.058932126293446026,609.6348566409405,2.091286198981092,6.072558355285108,0.3252895711887014,104.51007798142295,5.675812561964773,19.7063137653458,2.096933132603112,0.2958348449103646,48.75874857462205,11.90809296489223,1.8876597108007775,0.07302832963618797,10.856198002820989,47.99999999999999,0.1525187389722282,5873.472147445129,1.6803522797677684
ODP0129-0801C-007R-001/053-058,1.818299810842446,17.5569808898424,0.11609727639947551,1483.8910076969719,5.0106013013205635,14.404021444612924,0.5744847108248182,137.61280443089956,12.37938483663964,38.56379545836769,3.9256160836049134,0.5906727156281824,50.98198077314703,7.100829410591025,3.213509235229697,0.18594454806040972,10.434875869954785,118.99999999999999,0.2849029933071953,11567.144127111324,3.936152521752933
ODP0129-0801C-007R-001/099-105,0.6112294826130248,9.857001266449963,0.07979859361216976,809.1626221546887,4.038739098371777,12.881090735659114,0.4659546690735593,97.6259431497397,11.96661397674849,42.984153618256165,4.1477875627429075,0.624997538776175,50.333507409264335,7.208321998917453,2.682944352174298,0.1948428823219313,10.662189635793537,120.0,0.1674161213676606,11746.944294890258,2.956527834395476
ODP0129-0801C-007R-003/000-005,1.2948749252717748,15.032025091969793,0.10941564562633878,1260.1477054583115,4.901490867823731,13.099996802716461,0.507133347210432,139.6960394317901,12.030209719309742,38.8736769408034,3.964381447581702,0.592063178478843,50.45060982826435,7.124671892479035,3.1873636143724475,0.1965332915148058,10.49137715635994,118.99999999999999,0.224745631208471,11806.8776841499,3.155750098883198
ODP0129-0801C-007R-004/077-083,0.5722241882255857,12.51443836709304,0.08889450658754748,994.6265391829314,4.210529316597513,12.645929403074362,0.40490781303621853,109.78079731957841,12.385496000138097,41.91810822701073,4.172296661017659,0.6336281806282015,50.45797964352079,7.046876765715825,2.833853307297943,0.1974500415384948,10.452544051510552,120.0,0.1979930099341287,12046.611241188475,2.915790508333688
ODP0129-0801C-007R-004/137-142,1.520059983694135,13.851970051316677,0.11262249887879222,1367.0241912357553,4.686921620662315,12.754327344511008,0.5822106818039826,137.84414440744405,11.85185389011235,38.93856626117518,3.923471406468771,0.5818664525244246,50.52877255790933,7.17939221032204,3.14174297472343,0.17972511135818187,10.533592992710902,116.0,0.2208033839535638,11447.277348592035,3.0041956775480374
ODP0129-0801C-008R-001/065-067,0.2821334291751617,7.38713798057547,0.05475430950030234,537.2944494536346,3.7080371753121164,12.333819915938939,0.3314853741317329,83.0338023488966,12.69506600567502,45.34580404440766,4.415917177782439,0.6834940097701799,50.312467480171264,6.511251044806303,2.643088062294608,0.2574679658945918,10.15491757490321,112.0,0.1527436136279097,13125.41224786207,2.4260466264701908
ODP0129-0801C-008R-001/101-106,1.5208498722321744,13.684181336535191,0.11537825629230328,1410.3728513598098,4.677391129913269,12.677179789562484,0.6403413387091919,145.85576277091215,11.778339555826093,38.15620796306365,3.9056011548211145,0.5732105066197157,50.380374288085456,7.358675990978154,3.1461545538159528,0.17579643503028372,10.458469514654338,116.0,0.2190354473857154,11387.343959332391,2.9326895410302867
ODP0129-0801C-008R-002/078-080,0.554087512036098,7.856330915225356,0.06334909077359853,778.1575590218083,3.4026282952966516,11.331608190009034,0.39582000614924384,99.43894498825263,11.306729155813603,42.707890881429186,4.119104352983151,0.6515330359912226,50.4930472009744,7.138605146579119,2.7338096054977705,0.24813244928787218,10.121829397409217,113.0,0.1417038217395604,11327.410570072747,2.1941493210305816
ODP0129-0801C-008R-002/133-139,0.978141649404562,11.750469947198322,0.10182647122425702,1125.4684854358957,4.136340157969477,12.194835556906508,0.5035021091279375,115.40663495376208,11.733776192491783,39.9643612552439,3.965101405609379,0.6011857431137936,50.60850651008243,7.165533343857505,2.898391141526852,0.18349649070247362,10.52283713497873,116.0,0.2014652262481626,11447.277348592035,2.947017031986184
ODP0129-0801C-009R-005/020-024,0.32379185492217505,6.929264747374669,0.052203780635434335,565.2266597031031,3.0131045173997077,9.651466528702656,0.3542377573955957,87.03171756852693,10.435470135906607,37.85530445289156,3.629523552031276,0.5827849328274577,50.611795433505144,7.413495526616802,2.646993530907917,0.20480395344040514,10.552059879903462,95.0,0.1319999587816263,10248.609563399152,2.142073603165842
ODP0129-0801C-010R-001/055-060,0.5955863432366418,10.867486039059388,0.07111808570209521,743.2175122841697,3.552405309798074,10.722103565838806,0.3473897320434268,113.39218720954834,9.973214516098304,34.811666169633426,3.4389622901870296,0.5156592543884393,50.842851554197416,7.466792857939385,2.8664471282051607,0.15881050970865365,10.504849833376387,97.0,0.1813469361745723,9709.209060062354,2.6597607866498945
ODP0129-0801C-010R-006/067-070,0.33559625198156445,8.505399282838871,0.06613389830782819,620.0724990874056,3.421634922460255,11.198375242465204,0.3438768100375686,94.49952853259484,10.666999276852087,37.867204497875704,3.6995089930375307,0.5624106012667134,50.5529834092176,7.430675078546579,2.652637680049537,0.20303306661908505,10.243732272839075,101.00000000000001,0.1572244085695462,10668.14328821666,2.676442747520646
ODP0129-0801C-011R-002/121-126,0.8843592563032642,14.555583753358714,0.11593821999640591,995.7384638407558,5.046962492668069,15.235692762345733,0.49466166003868844,108.08534158168177,14.827972754104728,49.10562776604917,4.890489740240731,0.7468804785126939,50.25450131174065,6.695921212726279,2.8493119966575593,0.21736653054008673,10.506218176057189,141.0,0.23443999858118852,13125.41224786207,3.568765997185474
ODP0129-0801C-011R-003/121-126,0.6764082927938555,7.892745798851444,0.07005333355031791,753.2054026866539,3.7367858338834687,12.525545921877642,0.46634464293304456,100.04915248502449,12.013101206612994,42.72098562143908,4.18388790312289,0.6370469595803228,50.20696476122465,7.101041212432609,2.6644176022164983,0.24633941948515803,10.536196057461872,122.0,0.1486776358981875,11687.01090563061,2.5618484572873848
ODP0129-0801C-011R-003/131-136,0.44276461173889003,7.982860303049941,0.059023231776453786,627.3256642271208,3.9517622542829076,13.015673788872311,0.3879905685233039,95.71251614379821,13.41796145761429,45.45405094344489,4.422793071293831,0.6847494423562032,49.89283533119761,6.499471499177445,2.6499608435317463,0.2726998757799427,10.406136445445119,125.99999999999999,0.1501948233702715,12645.945133784915,2.6363103018212226
ODP0129-0801C-012R-003/032-037,0.495625677473854,7.610278027808795,0.074986149304966,754.8260976214835,4.075939641659585,13.520748011854865,0.4600618832777065,91.79603956970126,13.917187771975456,51.59185284478369,4.956164758827078,0.7723265783835765,50.08960916315706,6.375390245681544,2.6893152169197156,0.2643444470324426,10.175062593600286,143.0,0.1503551175084475,13784.679529718156,2.526853972733841
ODP0129-0801C-012R-003/057-062,0.6388706224769668,11.470211088088824,0.10372072692865299,770.3883626452282,4.951290766781566,15.064369089823435,0.490947698725598,97.55661890925737,14.551582932663989,50.68129165460077,4.9039822444351415,0.7501799979152917,50.21207010739444,6.65795759624827,2.7786681519239793,0.21838112722876224,10.428931544338726,144.0,0.2060473168201755,13724.74614045851,3.265719507971671
ODP0185-0801C-015R-007/031-034,0.18596030695642551,8.047852997721954,0.0425044579564948,643.6040987718227,3.4739240377672664,10.536668339518643,0.2549562547495359,96.25913745702834,11.040652239070358,42.91008368916908,4.154724081865159,0.6584756211800897,50.57444693707608,5.9518809545748415,2.736204462433573,0.26910446645692304,10.857359247547661,85.1,0.1270467411693364,15283.014261209259,2.68039395344462
ODP0185-0801C-034R-001/093-096,0.2764925454241577,8.424764603213458,0.06080972669958947,656.6529882813435,4.5459144118094725,15.435235662029005,0.5024933977613345,91.42252227440567,15.11103417594119,52.379043662170076,4.819678867933142,0.7222628515237296,50.15483958931004,6.276629160569633,2.8125029588065664,0.28014501903487715,10.02319739401345,164.0,0.1526784765547907,14443.946811574242,3.1839343912085254
