,Rb,Ba,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Th,Ti,Nb
329-U1365E-9R-3-W 138/142,0.5026671786278847,1.2499005517340491,3.014491219239964,2.3389939278012464,4.948647478035885,6.324359808417381,4.542875193248617,4.2756628355163775,8.297591492389834,9.011694073734207,8.13171258394023,8.371279618113867,50.76658425730119,7.443570429751849,2.6468943509612592,0.22340425297711897,10.231867969854244,9.075892857142858,1.914742401295873,8.805597960455412,3.531376773425746
329-U1365E-10R-1-W 46/50,1.1487687441627106,1.2007498955847482,3.113370453602789,3.5804960150038863,5.768160182528469,7.2845503329052175,6.706907109751648,4.8377825173720925,9.284009396335287,9.752192936687438,9.069855623975526,9.478590065675212,49.966308166430736,6.773959463299406,2.6980564753900285,0.25875355044021575,10.372219669119897,12.06875,1.7024860974091833,9.294285595957126,3.4997700448804503
329-U1365E-11R-1-W 75/78,0.5249910052653408,1.3772820298153363,3.376937410915147,2.344486729642548,5.425873157812877,6.365427857923137,4.661918730124211,4.6290858748614045,8.350363908577226,8.688521958487506,7.801215951539083,8.048537044560968,50.67988941068132,7.456229786735918,2.719167661196196,0.19971564732892702,10.03680867830308,9.025892857142859,2.0912113245837727,8.759495353332609,3.683051522094777
329-U1365E-11R-1-W 100/104,0.46459863174414323,1.2977928164412842,3.133082321996028,2.2795652883339725,5.037999542355563,6.094000997224003,4.098058345414163,4.252327162259659,7.895322320669258,8.811705584851355,7.833966700762766,8.182012841154867,50.79603530865741,7.429459882790518,2.6362373287703127,0.19932513873957255,10.072906852111187,8.75,2.079584065549106,8.759495353332609,3.922109567379629
329-U1365E-11R-2-W 0/2,0.35213293187081635,0.8917740857777062,2.119178680081794,2.1701647205281414,5.0676094004062255,6.766178251969574,4.808845032488151,4.357771035159668,8.740250722421107,9.341048391254501,8.35314738481334,8.470834005307397,50.31496500282238,7.211749263462622,2.609612397325147,0.32239747598019763,10.430934092097777,9.209821428571429,1.524689110565846,9.128316210315035,3.4557237661604354
329-U1365E-11R-2-W 2/4,0.8514562300003307,1.6741761012434184,4.050077104774434,2.7541515276801407,5.65466575460455,6.254367958240297,5.069212629286696,5.589389879745079,7.723023434805602,7.71875718452756,6.909095160279761,6.954416088887824,50.326307510521715,7.965091783621246,2.8128542705565156,0.16806138078609018,9.948975130502337,8.57857142857143,2.557485054098861,8.34457188922738,4.050799446381836
329-U1365E-11R-2-W 89/93,0.5166263048616979,1.3075652043142016,2.7885776597344645,2.402391108436125,4.70533811733864,5.543964854755025,4.457453071069351,4.385794614106408,7.598674480569751,8.220836526468133,7.364940641056024,7.695126358179019,50.78058520639765,7.58631608068495,2.70167489159004,0.20405442259037235,10.079651192716078,8.293750000000001,1.9817483433126162,8.436777103472986,3.5519646737228316
329-U1365E-11R-3-W 77/81,0.8202803943773668,1.6904434629256304,3.8539036768772172,2.484755632974435,5.586074305213115,6.1019170779708105,4.262875429869006,5.305028114835524,7.680580130072325,7.934516312009666,6.911320861496683,6.994947799011795,50.343875796340896,8.131519495917454,2.8191976148700033,0.16770920631504685,9.917557441646693,8.490178571428572,2.5936888377190117,8.390674496350183,4.146942045616529
329-U1365E-12R-1-W 19/23,0.407777900579112,1.0218201239478018,2.3032917513476785,2.1222028752092372,4.932043530661286,6.590440505744847,4.5076757802629155,4.301034336390564,8.333825445531765,9.168546552563106,8.129338527756719,8.391506033739246,50.41356570437289,7.219183754118185,2.599516576382824,0.27444363920104836,10.350820006037184,8.98482142857143,1.6200166683201787,8.851700567578215,3.3801549367099346
329-U1365E-12R-1-W 71/76,1.1053358669681423,1.690790057077228,4.075271373353167,3.1830525974743598,6.515476533800124,6.831516054626586,8.33886673336593,5.668035505753113,8.424337075134417,8.149225693459108,7.557353455399038,7.547420569648355,50.03496266452906,8.097153756141667,2.796346743126994,0.18731375010351425,10.155458993130248,9.137500000000001,2.567950490907748,8.897803174701018,3.9176117425441634
329-U1365E-12R-2-W 66/68,1.0369455155375913,1.9469286354554167,4.261112409935016,3.03252916874208,6.923674323096642,7.051161024962411,5.496891097951211,6.098759011209534,8.387622359960842,8.249665824476365,7.445277826496921,7.431996057203951,50.280253616393146,8.082842333872183,2.883291337881699,0.1840265686833165,9.999685728020186,9.063392857142858,2.68909094459508,8.897803174701018,4.233955568299876
329-U1365E-12R-3-W 17/21,0.5489460327925787,1.4062371536390033,3.038799078008034,2.3796891100633566,5.127242450890451,6.500421894148072,4.812159244267875,4.278030934107893,8.535887569826933,9.155414295899112,8.224327279614585,8.593738821231629,50.574259041244254,7.118315448871205,2.690342318675563,0.23037087041255264,10.160739979448751,9.43125,1.9223264555103374,9.312726638806247,3.3736635979012433
329-U1365E-12R-3-W 128/132,0.5012347261350173,1.19006221168498,2.293376913142189,2.239529181239446,4.441008343282946,5.519615696612431,4.424330271794612,4.15701885807494,7.795344810799764,8.586408577370017,7.440599551593807,7.843701615100105,50.70593204961771,7.638859665227374,2.6343991576488133,0.22074996021909507,10.282316271679383,8.304464285714287,1.772341269515788,8.390674496350183,3.2803418120881602
329-U1365E-12R-4-W 60/64,0.43646669466734367,1.1116858761897408,2.083771487939302,2.3294039193299376,4.561134381187023,5.649369767182215,4.485719206752785,4.1438418741180705,7.97459156823921,8.824278578529933,7.835734512550161,8.365479544386508,50.54149099295093,7.417082968467953,2.624109226699913,0.25190410837120886,10.254613253377782,8.508928571428571,1.7079287965117105,8.6211875319642,3.338988151303657
329-U1368F-2R-1-W 13/17,12.09611373592725,14.494384582759217,19.237809127047804,15.347473428171382,20.490392821711264,16.920473585188624,14.008825869088685,12.64776527628052,13.959345236049643,6.865668142880039,4.451162957173407,4.37412921716403,47.85945093019098,8.642129652573878,2.5450598426164435,0.26345478961278507,10.1589805300165,12.614285714285716,16.099681337968313,8.805597960455412,21.588792610060196
329-U1368F-2R-2-W 13/17,11.514038268834057,13.398181848957979,17.726509846140313,14.488451253855331,17.8738163867206,15.394295539705759,15.649203957713523,11.334348614429834,13.034820604333994,7.185607070170742,4.601520557414972,4.820728842209703,48.98100956543481,9.003635559154246,2.6382218635249575,0.22909578730763375,10.289239060722918,12.150892857142859,15.510427870934597,8.298469282104577,20.223765396543797
329-U1368F-2R-2-W 134/138,11.183447548203679,12.541228014837476,16.974358092143337,12.462265479475487,16.484982631416425,15.189680409579037,16.418498115657176,9.291605524175036,12.629200846001206,7.387032832990592,4.679727502615344,4.780718023987874,49.4147746877798,8.340230334929196,2.547165710550531,0.2036648578430664,9.938505396971921,11.943750000000001,14.698874765535681,8.390674496350183,18.425304728070696
329-U1368F-2R-3-W 110/115,11.873803235820748,13.631221980903044,17.226942591124907,12.689664708121029,16.39778536629597,15.241955345392462,19.227631796136443,9.337641753275516,12.366869898233993,6.374700776516535,4.436298109837079,4.844488619641929,49.14803666318102,8.85552254354939,2.552775520672463,0.21939432042789292,10.036102187351444,11.642857142857144,16.11517132670393,7.975751032244954,17.707101664352955
329-U1368F-2R-4-W 61/64,11.117712154559916,11.525287596814692,14.694548814793656,13.010772094467761,14.646097592267937,12.982987106802737,18.971309961433878,7.614610494154458,11.196010192568703,6.424268818775832,4.745855022299155,4.753719970412771,49.32551646446794,8.834502148188854,2.4419387474780807,0.18747745906947783,10.24357880766708,10.153571428571428,13.551874135502995,6.8231858541748736,15.592019712817931
329-U1368F-2R-4-W 86/90,15.776912869244098,14.112430060978344,18.480089692115307,15.22223480216491,15.078345290953596,13.217204851679519,27.58514686573932,8.174284224843039,11.859696393208733,6.739944905023779,5.005386656840483,5.287627263201978,49.169801350637016,8.831867902400294,2.7023401292967275,0.1982940404573867,10.128691046810557,10.11875,16.152864753210526,6.8231858541748736,13.853591210285371
329-U1368F-3R-1-W 19/21,1.897118383650245,2.9986479583308445,7.338072284798941,5.793427389427586,8.294753614014093,9.521726766478455,9.386260877027972,6.603930895881743,11.601178060297434,10.407083715604916,9.741347159776796,9.952270560484836,50.443094808131406,6.517516308496472,3.1086823195147275,0.23792565149261122,10.214642066292422,12.324107142857144,3.6131966380919125,11.341241352209586,5.8298144311763
329-U1368F-3R-1-W 21/23,1.28106069607365,2.2413455407003657,6.982272886255927,4.2229380620460955,7.442587944954719,9.172316801087526,6.006117407568987,5.1222849346475225,11.483825727032572,10.994026586795236,10.252516201771856,10.48958292925119,50.6421738632561,6.54888746283391,2.805411111779071,0.2275034971231423,10.155052017632933,12.132142857142858,3.329150365195769,11.110728316595571,6.25639496977859
329-U1368F-4R-1-W 23/27,0.848720391086802,2.1043608718005595,4.392002372047379,3.0884018188679354,7.587691415343176,8.418576234352754,5.292737718065589,5.38568732807469,11.022113326160264,9.325066273990133,8.90806289703845,9.174020446794547,50.141730551849264,6.708547861309135,3.106716672310706,0.23714197196925835,10.195807126386653,10.565178571428572,3.039047039942715,11.156830923718374,5.307552275481394
329-U1368F-4R-1-W 66/68,2.060674029595071,4.136687560708881,6.580549224536498,6.516687977985788,8.491104022905139,9.449461498531864,11.29828488721789,7.6798446583379665,11.108502115633854,7.795606849287651,8.359989449011309,7.993272032251335,48.948199918488,7.493409858815121,2.9851066336271175,0.22210310705309666,10.052987368150898,10.67232142857143,4.443491971721183,11.202933530841177,6.119238672784134
329-U1368F-4R-1-W 129/131,0.7263632899459727,1.9251254026621925,5.777441457644223,2.7221911896452333,7.401948083358372,8.78601176269883,5.350955657389457,4.5983424352896565,11.390507874760148,11.019658505967634,9.94293598977357,10.243310499729406,50.35529497061016,6.928899781272454,2.7530166342383557,0.24179670820196852,10.11181907100098,11.686607142857142,2.8972729284957786,11.018523102349965,5.604051410818347
329-U1368F-4R-1-W 131/133,1.740619722792246,2.8455637953568433,7.500233167130131,5.8940297067367675,8.583892416932704,9.677704690547664,10.383778180025587,6.854075125737354,11.760081018121516,10.42974533830837,9.93855141111313,10.015235604763584,50.13637145679443,6.731893713123073,3.024978528324119,0.2301751883129931,10.168336290198551,12.546428571428573,3.9741033549268314,11.295138745086783,6.127635697731176
329-U1368F-4R-2-W 14/16,1.8093507024390842,2.8204731267201675,7.755669185869593,5.956833088633023,8.555266149979348,9.654525545761079,10.737019882615991,6.727129833643476,11.729832650636418,9.8788265051408,9.890129209440238,9.710911550557313,49.816779456056025,6.781218229774462,3.0347781806221743,0.23428004703040586,10.21418717467101,12.314285714285713,4.107699811405957,11.295138745086783,6.192368432617207
329-U1368F-5R-1-W 30/34,1.1754952367935247,2.350552513603301,6.272145361643072,4.018978710987156,7.680493545020854,9.40987683280809,7.301052709818683,5.009674255963157,11.667850492343195,10.982539847215216,10.216827528825423,10.380119418589665,50.45645471448934,6.610905138663234,2.775829459757646,0.24632546364900704,10.091945393784025,12.300892857142859,3.452306626536857,11.617856994946406,6.426613577141921
329-U1368F-5R-2-W 64/69,1.877663066986026,2.8980827382075107,7.267558787355044,6.045874038155134,8.199952759372136,9.532542266923214,10.397183671769206,6.883630774627408,11.603645181642348,10.202007611394118,9.519973277458988,9.753336527493431,49.89639375950376,6.8630908025290385,3.020367272414054,0.23683119893087612,10.258020759510199,12.024107142857142,3.6883855813574202,11.156830923718374,5.649031977684816
329-U1368F-5R-3-W 9/14,1.7387351647198894,2.4078283212984997,6.311774502445743,5.0070216243978924,7.997277287746836,9.412761888153256,6.913485842759594,6.382562122326113,11.49189279104658,10.141277672126371,9.287789505448542,9.788342514860444,50.22257661902799,6.942029797607977,3.0816644546135286,0.2377022813636439,10.229484017735317,11.649107142857144,3.2969654543759477,10.972420495227162,5.521388436380756
329-U1368F-5R-3-W 93/97,0.8475022660687925,1.944304795810847,5.791334079288562,2.765054496587534,7.391839314458418,8.954380230847958,5.367474814430372,4.625184729174685,11.392041742222602,11.160395762709799,10.166586441182881,10.426891752734132,50.488144321405336,6.767770085790545,2.7610546126248114,0.23482116156985772,10.100647738981845,11.866964285714285,3.060248694755108,11.202933530841177,5.80851317466011
329-U1368F-6R-1-W 83/87,2.9068039069221316,4.22108807617322,6.610920267429828,5.995061469213329,9.553915194092031,10.589637441352858,10.444543069818321,6.525149056926452,11.961575019300227,9.936056445544958,9.681797054170792,9.951148165476202,50.30876803305584,6.559574298287894,3.1154893694122667,0.22596345867076897,10.342655706487756,13.454464285714286,4.444051008603021,10.880215280981554,7.578277462528531
