,Sample ID,Top Depth (m),Bottom Depth (m),Depth,Sample Pair,Sample Pair ID,SiO2,TiO2,Al2O3,TFe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,LOI,TOTAL,FeO,Fe2O3,Cr,V,Li,Be,Sc,Co,Ni,Cu,Zn,Ga,Ge,Rb,Sr,Y,Zr,Nb,Cd,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Pb,Th,U,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%)
28,329-U1365E-6R-4-W 19/23,99.14,99.18,99.16,A8,P8(F8),46.023,0.87,16.457,7.9,0.13,8.78,9.041749644381223,1.48,2.61,0.078375,6.656006396162413,100.02613104054363,2.830897234106962,4.7545586287700425,299.62,186.2,47.273822812135904,0.2818271083430699,31.720682782690723,38.27568095259377,102.6001853111867,85.88331038206836,56.75754406494103,12.56989769378899,4.668584144886862,23.263897959183677,105.71,16.79127772702155,40.53,0.7528594619452748,0.11283956637778511,0.5221469080608413,0.44007334068145876,128.2203596335892,1.7501726322029882,4.762783086327979,0.927483669737675,5.790789494893951,1.9350456901674513,0.806209116809117,2.5340235263963273,0.48040879819324944,3.1974653140136966,0.679695991406799,1.9980947674498728,0.32827317453945953,2.048462462095891,0.32227510643689816,1.4568450426949096,1.8800680571213826,0.00242838959601549,0.18491919045756744,,99.14,99.18,0.2,29.0,0.0,20.0,5.0,4.0,0.0,0.0,0.0
29,329-U1365E-7R-1-W 41/45,100.61,100.65,100.63,F8,,47.648,0.87,18.437,8.36,0.13,8.5,12.479445234708393,2.14,0.05,0.070125,0.999200639488388,99.68377087419678,5.317877067846608,2.4512477023926573,299.75,191.29,5.941452103184779,0.16762888757803668,33.296910048465264,40.98341205101778,97.29040563620838,69.01856875526009,57.775791938313695,14.477357568466994,4.609902835601017,0.8310269269085317,114.52,17.264433360323892,39.88,0.7410354753494087,0.1455866123241965,0.43518419574557277,0.03193528672427337,3.155293035464301,1.4501418603167235,4.965515452726363,0.9135681437732027,5.8182990000000006,1.953893547334925,0.8030565706027375,2.6565965161964176,0.5018893348055385,3.3321969514884233,0.7094847399377423,2.0895448070677793,0.33173068493879726,2.1305987164553004,0.31756104335553803,1.4693180248746982,0.6780588828133378,0.03466215806518294,0.022871772009459862,,100.61,100.65,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
30,329-U1365E-7R-2-W 131/135,102.3,102.34,102.32,,,44.83,0.82,17.94,10.03,0.1,6.84,11.960739687055476,2.0,0.93,0.070125,4.43733759744149,99.95820228449698,3.002871617250675,6.6934759808325826,281.73,189.35,46.11180744966443,0.18018502256291014,30.353947917514617,29.155666201684717,79.64833674963396,39.994495967749465,56.16041303642981,13.684970720461566,5.387975378376626,12.085991219008264,109.38,16.308740386562356,34.75,0.7149882837381375,0.09418960039511495,0.5298494736842105,0.2931715544066255,26.25813848528407,1.411585742036479,4.575883287671234,0.8393629300725376,5.313754226209049,1.8635751367205322,0.7483962062090572,2.493505007059611,0.46448717545219753,3.1027962224998116,0.663589937773393,1.9618602671262386,0.31804844385074765,2.0086229537951015,0.3059705350685154,1.341426870085589,0.8787387582314203,0.010953739612188346,0.13538638544790715,,,,,,,,,,,,
31,329-U1365E-7R-3-W 0/2,102.35,102.37,102.36,F9,,45.49,0.8,19.93,7.72,0.07,4.57,11.513229018492176,2.01,1.96,0.07425,5.817672930827783,99.95515194931995,2.0799056286672264,5.4089937459253035,325.32,191.89,34.52887251200992,0.4385761439055126,28.949018041002272,18.24003181755356,81.37332662884648,101.15578649654792,89.3290018595547,14.044869356164384,4.68698442517144,19.525161205222116,112.79,14.180471189920674,35.13,0.6700558748265762,0.12613668138801262,0.4139344571488513,0.4706479980675162,45.39332392166005,1.4135557142857142,4.105436594145853,0.7966423455745473,5.033192023255815,1.6826966099802634,0.7217552380952381,2.301277437447757,0.43063115274338587,2.828780753122704,0.5957914862827911,1.741925743632743,0.27079941791044776,1.7383791478288133,0.2552464467748318,1.2975554269175105,1.002300268096515,0.027594761414349467,0.10865438381687516,,102.35,102.37,0.1,58.0,0.0,34.0,14.0,10.0,0.0,0.0,0.2
32,329-U1365E-7R-3-W 2/4,102.37,102.39,102.38,A9,P9(F9),45.487,0.97,17.01,8.98,0.04,4.32,6.021052631578947,0.99,7.03,0.061875,9.454327403558024,100.36425503513699,0.6046487761194029,8.308168026533997,338.8,173.55,37.07697344208809,1.2510847038061066,30.131792674866205,10.551081130136986,122.07583414115929,199.89370933717257,115.53097235270761,9.141649952550992,5.053403487816327,42.49900387296669,129.29,10.910467626931569,44.61,0.8352239377238909,0.10197988526696347,0.437601081745544,0.6506546028406102,236.98655663082437,2.625108299487569,3.677813089211254,0.8777031453588221,4.995344897765761,1.5832317739095638,0.6538973120728929,1.9245236154895937,0.37752424783802463,2.5653040971560412,0.5313934988239112,1.5862964681540745,0.27128676770895216,1.865514914543151,0.27324746847321596,1.5614260114500493,1.2259741522230596,0.0037840820854131985,0.417120199556541,,,,,,,,,,,,
33,329-U1365E-7R-4-W 0/4,103.8,103.84,103.82,F10,,47.3,0.74,19.9,7.4,0.12,8.21,12.743883357041252,2.0,0.05,0.061875,1.298182544437777,99.82394090147905,4.803108936831875,2.0632122924090277,282.63,165.02,7.092791858572244,0.14275422275075253,29.76480253429131,38.13546441195582,101.9242719903415,58.22070569122714,52.00304239668218,13.992874785465862,4.263668780962984,0.8157023152932996,118.22,14.827067959580258,32.84,0.6310580540540541,0.12242741521155139,0.4486268188497061,0.03576327457135957,16.46701581400769,1.2066844013039175,4.148781739597507,0.7590404694517413,4.947029207966162,1.6368850380548439,0.7158770234298593,2.269930009182493,0.42953427999851124,2.8342135399449035,0.6018660802839979,1.7752327201565559,0.2825427225926914,1.8394849411764707,0.2703916292535288,1.2278256158183705,0.5915812312312312,0.025867952847645787,0.018215226931910924,,103.8,103.84,0.1,2.0,0.1,1.9,0.0,0.1,0.0,0.0,0.0
35,329-U1365E-8R-1-W 41/47,105.41,105.465,105.4375,A11,P11(F11),48.132,1.02,18.449,8.88,0.07,4.01,6.193954480796586,1.51,5.9,0.045375,5.951667665268767,100.16199714606537,0.8849592524271845,7.896711941747574,354.85,263.0,24.216776875961404,1.0251577303532244,34.90394427586852,21.953605464501383,81.27578335866765,86.71208603810318,82.22689818192893,11.318618539798177,5.1745626722633205,35.201752258064516,128.11,11.019627688774573,47.24,0.8536425968903362,0.09095169598999732,0.47686565609471826,0.5387324648055356,625.5450246753247,2.952873645511938,3.7305077724663525,0.8930899928149787,5.169898515636518,1.516781865245503,0.8380967330677291,1.967110361596554,0.3680653406682662,2.4984896967465526,0.5225879902618482,1.6075497666712688,0.2685911738941734,1.8076047743811219,0.2698359667902661,1.6795135618895056,0.7418075935020778,0.012984602556976088,0.40158951194049325,,105.41,105.465,0.3,70.0,3.0,35.0,25.0,7.0,0.0,0.0,0.5
36,329-U1365E-8R-2-W 49/53,106.39,106.43,106.41,F11,,47.51,0.88,17.71,8.71,0.14,9.14,12.052275960170698,2.18,0.06,0.070125,1.1988011988012444,99.65120215897197,5.85,2.210000000000001,305.47,204.04,7.453883207242833,0.16041274393879174,34.11359497869551,43.518040240681216,111.7563734210071,71.5339363971044,58.33642927296791,14.469901427444507,4.847656293279873,0.7170205068790734,110.2,17.71233142013673,36.8,0.7534045396874517,0.17753690696602858,0.5484771007035598,0.027752249381374855,4.230612103914258,1.4540996520776273,4.962735349387228,0.916522301425662,5.863651891396334,1.9837079674569285,0.8295559037169348,2.7290049819940347,0.5141064953218876,3.415064823723834,0.7274297046551002,2.150393039952463,0.3390867373198078,2.192866922932036,0.32486643297101453,1.4907954196491486,0.6674544728091818,0.030032366422658524,0.024808336555227045,,106.39,106.43,0.1,4.5,0.0,4.4,0.0,0.1,0.0,0.0,0.0
37,329-U1365E-8R-2-W 117/119,107.07,107.11,107.09,A12,P12(F12),43.9,0.74,18.3,7.61,0.12,6.43,14.828876244665718,2.04,0.49,0.066,5.460000000000065,99.98487624466578,3.016082219966159,4.2587975333709345,289.0,185.65,28.082950875832065,0.14108298668864414,30.49313110597557,34.73046053487153,77.98191395227313,40.49770814184044,45.79501376228611,13.689584602358579,4.172281445093148,6.741894903874908,119.74,14.347543187955925,31.23,0.5827938064916913,0.11605260564849193,0.45459372227478195,0.204536630677363,36.77522735739232,1.172832941760617,3.991969936840595,0.7465982944680851,4.723388343683839,1.6154902026028328,0.6901678339288754,2.2403736964086547,0.4159990651539648,2.8098385903083702,0.5907646651191581,1.7506143171883197,0.27807056684491976,1.785004007229295,0.26583852525653384,1.2056910182748266,0.3122753030790688,0.021877871702229185,0.05961589268845645,,107.07,107.11,0.15,7.5,1.5,5.0,2.0,1.0,0.0,0.0,0.0
38,329-U1365E-8R-2-W 119/121,107.07,107.11,107.09,F12,,48.71,0.86,19.66,7.08,0.12,6.59,13.191394025604554,2.28,0.05,0.066,1.4391365180891655,100.04653054369373,3.8998108563218388,2.7468768263090677,300.55,195.12,7.563216907410308,0.1544079410189671,34.00927671052632,43.12878870506732,114.68857291666667,65.25406182902584,55.8236785247073,15.001034732303733,4.19005723251344,0.5242310439003677,124.7,17.36597257395761,34.79,0.7097436800496048,0.14140411838475042,0.6532769468375709,0.020425278146494516,3.6404464190054737,1.3985593401015228,4.78442230725095,0.886161116682247,5.744476777777777,1.917053230159899,0.8141320011909319,2.642117896140282,0.5007250115271632,3.310284621810171,0.7119349166909409,2.073165563247325,0.33086392439219875,2.1245439503690915,0.315238563833102,1.448180292918057,0.5497185636129585,0.03485612920849557,0.0629013656404337,,,,,,,,,,,,
39,329-U1365E-8R-3-W 41/45,107.52,107.56,107.53999999999999,F13,,47.549,0.8,19.03,7.98,0.12,8.5,12.601493598862021,2.07,0.05,0.066,0.8787697223885591,99.64526332125057,5.246600439879759,2.1504439556891564,290.33,185.35,5.566812507759482,0.15440784729612983,31.293623936381707,40.29877123153789,105.91294320167773,65.26292068846352,48.305856956184705,14.210896281625116,4.480498546894167,0.685209163749964,113.82,15.843406674939894,32.54,0.6459062330791971,0.09539428684429643,0.5302569289019774,0.028689609261939225,2.3950613406260914,1.314289474823089,4.456377722473605,0.8326758424955254,5.282783433462759,1.7867642228928085,0.7509065049989365,2.455336052499477,0.45987384129578723,3.076050641402092,0.6535054512981102,1.9116157604589339,0.3071607361519935,1.9679806044975634,0.2940660587467734,1.324855125259413,0.26728315450643775,0.027178815923783572,0.03212564333276742,,107.52,107.56,0.1,4.0,0.2,3.8,0.0,0.0,0.0,0.0,0.0
41,329-U1365E-8R-4-W 8/10,108.62,108.64,108.63,,,48.04,2.09,14.65,12.89,0.21,7.17,8.08570412517781,2.27,1.07,0.152625,3.3800000000001162,100.00832912517791,6.327348957403649,5.859612269551501,139.76,403.77,21.113727259335228,0.46759279843067875,50.868623286358776,58.46643041057713,61.52345621998552,56.47181429941799,103.73498756262715,15.217271556542334,7.145028281965088,13.798395150889863,83.97,46.30646082568808,112.0,2.9946110828142176,0.2636252448610329,1.2135604408523146,0.32962006762226775,19.14437284592831,4.193539161363852,15.589100540143123,2.5238531543624156,15.690978166996597,5.137858625142016,1.7680970648464167,6.742818696463828,1.2495988208832642,8.403146673228017,1.7876818075455356,5.321491255830022,0.8568291440639477,5.336525552335946,0.8124146026900562,3.8197346330075432,1.1386378787878786,0.1472836211699164,0.07033932497715108,,108.62,108.64,0.0,80.0,0.0,20.0,5.0,55.0,0.0,0.0,0.0
42,329-U1365E-8R-4-W 84/88,109.38,109.42,109.4,,,51.04,1.95,14.58,10.52,0.2,6.89,10.608036984352774,2.92,0.3,0.1815,0.6398720255948106,99.8294090099476,5.423780473738414,4.493577251401762,124.89,410.72,9.176458181818184,0.4179293555610849,49.606047455889005,54.02448124586549,75.21810238907851,54.25839250089702,108.35630295624753,18.877532537386443,5.988815822719001,4.713820783909231,110.88,38.039985673420745,101.49,2.8719076703362094,0.6092272055427251,1.3329521669980122,0.04479852813852814,10.708940848969545,4.31338176288978,13.645013875573687,2.324641483450994,14.226159298917711,4.536529262090483,1.5739705317031563,5.85683433303848,1.1011576918177959,7.469035144895957,1.5656940235204413,4.629825369579869,0.7446456701384779,4.73286496869245,0.7068326103212219,3.6210947439963745,0.8764445856248813,0.14144155047406576,0.06494327674023768,,109.38,109.42,0.1,1.5,1.0,0.2,0.3,0.0,0.0,0.0,0.0
43,329-U1365E-9R-1-W 84/88,110.84,110.88,110.86,,,49.7632,1.81,13.722,13.062,0.2,6.653,11.1725106685633,2.657,0.09,0.169125,0.21986807915252868,99.51870374771583,8.050098447968287,4.1174461689241255,118.45,369.84,5.911658913353398,0.3807324064681365,46.46980710342534,43.36043923076924,53.140126073996136,48.58996976690492,111.29974042624134,17.467101349805663,6.775808730911373,0.4845570803496564,107.57,36.15300604651163,94.48,2.6069044738893217,0.2203396335535336,1.0589475302536042,0.007234580746277648,9.445084713820378,3.890854753205691,13.062289580248688,2.1783667872994195,13.3285396779661,4.165961583909806,1.5079645204663434,5.663794503835318,1.0578261839735619,7.050903165137615,1.5128654578971321,4.523764400125957,0.7243023358328868,4.748863505900866,0.7097143875326447,3.414775677077544,0.4085905300997961,0.15134278241967247,0.06631566332680426,,110.84,110.88,0.1,3.0,0.0,1.7,0.0,1.3,0.0,0.0,0.0
44,329-U1365E-9R-3-W 138/142,114.02,114.06,114.03999999999999,,,49.62,1.91,13.6,13.24,0.21,6.71,11.208108108108108,2.65,0.08,0.177375,0.11988011988001797,99.52536322798811,8.176626568807338,4.154859367991847,122.66,394.08,6.915345356893095,0.37305314094138714,48.677087573898746,45.83640000372465,55.16003719468273,59.94191211537226,98.43757486451301,18.724010164653457,7.554332906793049,1.3979976798143852,104.38,38.85804649807587,101.65,2.9959923919308356,0.2077265464755431,1.5404752783719369,0.007570153495224066,8.256186480087132,4.130550820941613,13.14040480840544,2.2621226164505344,13.882775176361614,4.5998589173786435,1.5819873337123365,5.795134675316903,1.083617640717278,7.446821400040244,1.5893949360953155,4.706562727712843,0.7286418954591911,4.788235047119231,0.7170608718535469,3.603218530462825,0.5329598556779338,0.1474687325516471,0.0927184389288047,,114.02,114.06,0.1,2.0,0.0,1.4,0.3,0.3,0.0,0.0,0.0
45,329-U1365E-10R-1-W 46/50,115.16,115.2,115.18,F14,,49.56,2.016,13.865,13.255,0.19,6.22,10.821621621621622,2.72,0.55,0.23512499999999997,0.12,99.55274662162161,8.54538778125,3.760124687500001,232.67,377.45,6.771819562043796,0.39958197535439643,47.603545223955706,44.31358664706598,55.357953191832785,52.214114125713884,102.94792777844422,17.94421838777255,6.971382563859979,0.34523595559290554,118.06,36.95171323185262,135.17,2.698154292272379,0.3393148210622293,2.2812794310044513,0.006523228124481778,8.864119526753356,3.9931034409296324,13.335322444463994,2.2251187407186475,13.66321002930349,4.293379603089648,1.557493793103448,5.7598171491619246,1.0858529595696291,7.258519708989848,1.556547917607912,4.64062976283823,0.739898309679149,4.82743457050056,0.7172704759709307,3.506262344020944,1.5528433128834356,0.154649656325469,0.06797528839054211,,115.16,115.2,0.0,3.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0
46,329-U1365E-11R-1-W 75/78,116.45,116.48,116.465,A14,P14(F14),48.87,1.9,14.09,13.39,0.2,6.21,10.89281650071124,2.7,0.44,0.17325000000000002,0.6196282230661365,99.48569472377736,6.224835250988144,6.473516387790952,123.99,395.32,6.049128505479133,0.4435783836476812,47.779278050414,41.558590920853646,47.902062682499505,50.018817349395405,97.60767480810331,18.528047081824496,7.406549664384077,10.8986569662632,113.44,37.67023372692378,101.09,2.838374137506273,0.19588855130725666,1.1433875677321157,0.2606616251005632,8.87719503775108,4.122508362417384,12.895052946689981,2.2270866555481743,13.506763750957852,4.39616527575176,1.54996358886996,5.6507100804722485,1.064027637781694,7.31053940755427,1.5595433903285265,4.669845277161863,0.7475878078694322,4.8889490220955105,0.7072469096116093,3.481303132799273,0.6252527300496373,0.13669674705552443,0.08916521119393227,Not exisist in PetDB,116.45,116.48,0.1,6.0,0.3,3.1,2.4,0.0,0.0,0.0,0.0
47,329-U1365E-11R-1-W 100/104,116.7,116.74,116.72,,,49.43,1.9,14.01,13.01,0.21,6.54,11.116571834992888,2.68,0.35,0.177375,0.23971234518575063,99.66365918017864,6.9736158845771135,5.2615379060254295,124.15,398.4,7.560416217123671,0.4112147252869928,47.24804328706935,45.11332427282333,54.33412391557685,45.66352252671071,96.48876047371427,18.461539716061232,7.11808039137306,7.2440140319258495,109.3,38.031604546533934,98.0,2.790978342717761,0.18139337434094902,1.1477114096286611,0.16681472131612535,9.505171690940625,4.088544772311132,12.71329894480264,2.1862636188308153,13.304116997255782,4.3131252954681765,1.5193178654555777,5.616703726636512,1.0298697134580337,7.214985154320728,1.533116194152602,4.578595808044922,0.721913989946362,4.626016086494819,0.6885016708758298,3.492432332402234,0.575365723571019,0.13713784390791695,0.09808347285807718,,116.7,116.74,0.1,40.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0
48,329-U1365E-11R-2-W 0/2,117.07,117.09,117.08,F15,,49.97,1.98,14.71,11.6,0.17,6.22,10.638549075391182,2.81,0.64,0.185625,0.7993605115906395,99.72353458698181,5.324364365714286,5.684039593650794,137.91,379.0,9.628796643356646,0.4149225317629603,49.82750244623656,37.37154439746815,53.3825628723233,60.219535753095215,104.51577719936819,18.91810546370345,6.283077143587122,11.724111970070389,112.57,37.68407646874332,103.15,2.80773555768127,0.17554219178082192,1.2707189216446857,0.31409677990483564,8.511913859275055,4.125541142672692,14.08652377793419,2.365273508777439,14.527441268041235,4.534693145283172,1.6388571509167842,6.066704380585516,1.1319329513444303,7.52318691440405,1.5983411572996062,4.723583027806384,0.7594748170448454,4.981610468653055,0.7394310534291518,3.671370465227164,0.7188666242287729,0.16510140897293285,0.19904968819599106,,117.07,117.09,0.1,25.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0
49,329-U1365E-11R-2-W 2/4,117.09,117.11,117.1,A15,P15(F15),46.47,1.81,13.23,16.61,0.19,5.55,10.648719772403982,2.54,0.84,0.177375,1.6177351707610668,99.68382994316505,5.40548913196481,10.603900964483543,123.93,389.49,6.236083100312456,0.47056894901568613,45.4356926215809,33.70439994040045,49.81891531554809,36.1005813559322,90.48370140168683,17.697152767620263,8.784425363693167,20.680691119691122,106.9,36.28750674698795,96.08,2.59539079825041,0.16252421742054327,1.4762915508021395,0.6499399480519481,18.670371897289588,3.8686311454666544,11.765121592236447,2.050969368563992,12.408719201157858,3.952675367157639,1.430719046538025,5.319123904558578,1.0037457381999852,6.9007879708865225,1.4693395882895341,4.489597899920241,0.7391472570281123,4.6436639066510415,0.6857408287437023,3.327957239404152,0.6878297090352221,0.1222305227655987,0.14474382179772338,,,,,,,,,,,,
50,329-U1365E-11R-2-W 89/93,117.96,118.0,117.97999999999999,,,49.55,1.83,13.9,13.06,0.16,6.39,10.282574679943101,2.61,0.83,0.169125,1.278721278721138,100.06042095866422,5.276136427619049,7.197626191534391,123.39,388.91,6.995603705051071,0.4719400185331304,47.941349118348974,79.27528920138774,72.46679879107452,122.07410114412154,93.86826517822405,17.82253858807588,7.001901881017387,19.801926421404684,109.44,35.760229753874206,92.89,2.6264710724848706,0.6590240678262389,1.0938525395766363,0.325248324614732,7.069128931955621,3.9177798748393857,12.40317853291351,2.1193106756890665,13.001369504520893,4.0119088878122104,1.4624889619965966,5.2379197599653375,1.0235871079358574,6.902920104885687,1.4864385192561638,4.469247039222492,0.7422385782818893,4.734975278775897,0.7070953617937981,3.2986609271523175,0.7103284069097888,0.12062743661971834,0.17007458960596938,,117.96,118.0,0.1,10.0,3.5,2.5,5.0,0.0,0.0,0.0,0.0
51,329-U1365E-11R-3-W 77/81,118.78,118.82,118.8,,,48.862,1.82,13.59,13.01,0.23,6.9,11.675960170697014,2.58,0.12,0.165,0.6191332135012519,99.5720933841983,7.660822474358975,4.497975028490028,117.81,379.52,4.72359743031568,0.3352632653081805,47.22449045282577,44.21884985595426,52.94822167969714,38.80461635098383,83.8120915684346,12.2738652190214,11.454597771285263,1.0155402928301713,107.83,26.499148172722723,95.09,2.415693242038336,0.27624763717310163,1.2508532469850155,0.024087112691212192,6.93243806442901,4.018531907636053,12.132065116347993,2.1610279891467563,13.292108908220555,3.2736698910795727,1.2049365142144743,4.758587572491249,0.8892117024257892,5.9508325216889535,1.3022941479191426,3.8501260172191567,0.8120863005750191,5.4675789391783285,0.8392615515083764,3.061077750565109,0.9032857727415418,0.23658135278732667,0.176833822760032,,118.78,118.82,0.1,3.0,0.7,1.0,1.0,0.2,0.0,0.0,0.0
52,329-U1365E-12R-1-W 19/23,119.89,119.93,119.91,,,50.13,1.92,13.96,12.39,0.21,6.8,11.218278805120908,2.71,0.09,0.177375,0.37992401519696317,99.98557782031786,7.0489162306940365,4.557870854784405,129.33,391.84,7.167728455946497,0.40107219994430526,48.42559583375399,45.345156225794675,55.453384244760294,50.97015357343838,101.31859436503433,17.975247404029965,6.475957981925403,0.4430943465628915,107.91,37.01813758277082,100.63,2.680331205510907,0.2212206906014178,1.0100739941690962,0.007252453895996026,11.55721503518874,3.984004667527437,13.417651309225286,2.2467038938887054,13.814226706584181,4.29057850620802,1.5571431330977623,5.805911369306777,1.0832558324138464,7.247783493384353,1.557312393046849,4.648385055115064,0.7544862949370479,4.896663360735533,0.7393396120090576,3.507252870739945,0.44864184376374033,0.15264571692876966,0.06811564073637248,,119.89,119.93,0.1,2.5,0.0,1.0,1.0,0.2,0.0,0.0,0.0
53,329-U1365E-12R-1-W 71/76,120.41,120.46,120.435,,,48.91,1.93,14.17,13.61,0.21,6.02,10.841963015647227,2.73,0.59,0.177375,0.6394884092725116,99.82882642491973,5.9013544095330746,7.05293954496325,128.55,399.19,4.7027583817372225,0.4477285629641548,35.8712843711644,30.6180368219681,27.368243325813516,29.123162883711686,64.2180785435731,11.891633940011534,11.347632634601798,8.957418704595447,110.84,24.26227542427497,102.34,2.6067253028595925,0.19695692690254754,1.2373608366646158,0.3431785265238391,5.62243355240968,4.190575359753102,12.245638890061077,2.2121799940873297,13.089831537608589,3.3570208324277715,1.275089319064542,4.8691686634986535,0.9134239049247523,6.0415380124533185,1.3460661136196725,3.9614601229862583,0.8656699809746422,5.623600044813955,0.8658464206734351,3.113543523798959,1.0620907805434776,0.23333510016391756,0.1796871386531967,,120.41,120.46,0.1,20.0,3.0,13.0,4.0,0.06,0.0,0.0,0.0
54,329-U1365E-12R-2-W 66/68,121.48,121.5,121.49000000000001,,,47.97,1.93,14.16,14.73,0.19,5.2,10.465647226173541,2.78,0.94,0.19799999999999998,1.0385460355502927,99.60219326172384,5.092014462107208,9.072206153214214,128.44,393.0,7.5653909125236005,0.46441391157425954,49.04909467068781,35.30296308547789,47.91482889838687,27.290507718920576,100.47756569037657,18.132983400548696,7.816566645218549,16.704800096107643,111.86,39.280259417781274,101.51,2.8472502391496897,0.1704791505356136,1.215333272251309,0.3632381623649916,13.756668169349412,4.542423492694511,13.699484275819312,2.3377823990268385,14.358803810836056,4.438658774422551,1.5511884115676748,5.818124925426709,1.1013899621988272,7.475023350032912,1.6026447480528145,4.86644365550959,0.7931436503470953,5.0298363816698455,0.7290243684210527,3.6053883623138985,0.598637906137184,0.13736891604926627,0.2141320362008513,,121.48,121.5,0.1,45.0,10.0,10.0,25.0,0.1,0.0,0.0,0.0
55,329-U1365E-12R-3-W 17/21,122.48,122.52,122.5,,,50.07,2.02,14.71,11.68,0.2,6.38,10.730085348506401,2.84,0.54,0.18975000000000003,0.7996801279487326,100.15951547645517,5.326868508653847,5.761257212606837,124.12,404.83,8.702383873200583,0.4430626831890235,49.818576518956654,41.76450868683619,50.70992731277534,67.91358046100241,96.05174023136246,18.785647495550993,6.28045847950639,10.344209890741809,116.55,38.49437459544383,105.63,2.942688510638298,0.17562247182569496,1.328123831457734,0.2059163952665115,9.55817436561367,4.248947859282984,13.499687614623912,2.3225061383632264,14.405142986897522,4.520543359670383,1.6004902008107855,5.858541152708925,1.103012075042925,7.534602014488511,1.5934514723148765,4.730749734194323,0.7845214877218577,5.01809870905105,0.7218156877470355,3.734233212176283,0.6264599948313736,0.1453770233260931,0.11421577706295881,,122.48,122.52,0.1,16.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0
56,329-U1365E-12R-3-W 128/132,123.59,123.63,123.61,,,49.16,1.82,13.66,12.78,0.22,6.86,11.665789473684212,2.66,0.08,0.165,0.45935690033951837,99.53014637402373,7.726821457560975,4.1946428249322505,123.72,384.36,5.891356348099843,0.36453425470120576,47.29061516961439,43.09327245300199,53.920342268041246,49.579050114416475,91.00162483156882,17.904127174863387,6.526343464653097,1.2991886648188857,107.24,36.25134941176471,93.01,2.678407950310559,0.2070742857142857,1.1208151020408166,0.007626357996671204,7.244852494947925,3.72396592184835,11.955212841895454,2.06324199693636,12.609504063291137,4.159963623740783,1.4284034421364984,5.280624953574417,1.0268181240335932,6.9190150812650995,1.4685359004532876,4.34838899033056,0.7073304214294382,4.482518305375129,0.654396852242744,3.3539557498013393,0.42701880341880344,0.12170385542168677,0.05751567193290423,,123.59,123.63,0.6,5.7,0.0,4.9,0.0,0.8,0.0,0.0,0.0
57,329-U1365E-12R-4-W 60/64,124.28,124.32,124.3,,,49.56,1.87,13.63,12.98,0.23,6.89,11.360668563300141,2.55,0.14,0.169125,0.17982017982011567,99.55961374312025,8.28733140330418,3.771853996328691,115.13,401.46,5.276386024376088,0.38520957539719414,48.109756912706445,44.88707487408612,56.03222300544697,52.86899855238641,100.09114103050146,18.12424430798479,7.067044457425641,1.0889801253739848,107.24,37.57445564781676,95.3,2.632601722488038,0.23305688502061384,1.1352367822360732,0.027272434589800443,8.039501834470988,3.9385108005164624,13.103770580730314,2.2197959492239048,13.826063054213318,4.331114738619678,1.5715351463644949,5.91675997029703,1.0994745536357093,7.3806305126547205,1.5742228399300533,4.718544144609425,0.7588023859335952,4.94744843621162,0.7413226721823292,3.530479743028977,0.5140112887502437,0.15368552437223043,0.0670480448871001,,124.28,124.32,0.1,3.5,0.0,3.0,0.5,0.0,0.0,0.0,0.0
58,329-U1368F-2R-1-W 13/17,9.33,9.37,9.35,A12,P1(F1),47.981,1.91,16.48,9.323,0.12,6.72,10.669061166429588,3.19,0.69,0.33412500000000006,1.7778665601279613,99.19505272655753,3.55413110462963,5.373965439300411,205.17,259.82,27.114826590660165,0.7689323703471761,35.49025732588382,40.60157962566846,111.76354771342298,48.344744022337885,70.50348494554773,17.265748079072935,4.981180608695652,8.82945508959207,299.6,26.537563328112764,141.28,18.67969321492007,0.23441170731707314,1.315751642688988,0.3439530583501006,117.07976150974699,13.484334017376915,30.55415278969957,4.039897186995905,20.346866341944573,4.6664964372144535,1.6521566265060241,5.478896610970662,0.8727981044413883,5.451422798710812,1.1034475558521077,3.1541086821310986,0.49463366569767436,3.027473146881288,0.44194300000000003,3.922914749262537,0.8599764438676185,1.1961170196671713,0.4444369485869225,,9.33,9.37,0.3,15.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0
