Sample ID,Rb,Ba,Th,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,Nb
329-U1365E-8R-1-W 41/47,1.4672394337095311,1.1245765849891844,0.8186579702242501,3.406304334592531,2.6491934721679304,2.139539321750169,2.6997676541529394,3.046679822019313,3.9665025049045535,3.7710046049921346,5.688330716628242,5.897735258974994,5.931232356857775,50.130537324382786,7.2050257043176185,2.422653786328326,0.09132864403997681,10.471743273368816,4.217857142857143,4.702465926525926,1.1972546940958433
329-U1365E-8R-2-W 49/53,2.9240634257959917,2.3799366179942556,1.0808091773102069,4.01158127866929,5.360210574092907,2.330303522360088,3.013317116083464,3.350409629916335,4.335729301762075,4.064951984530077,4.812844146477028,4.827962487670065,4.67793153207957,50.46700762993359,6.384125275784139,2.3021877091672653,0.08537194928530378,11.442226491609238,3.2857142857142856,4.0570294268066815,1.0566683586079266
329-U1365E-8R-2-W 117/119,3.7627388725791318,3.5521476072633322,1.0191130979727165,3.379543199347122,8.154728735774098,1.8575275877708146,2.138862138076878,3.527646279496145,5.530994714354728,3.031101892131669,3.97962573074508,4.2896405552660255,4.121274706019694,50.406652435948814,7.01755059034835,2.665558579937351,0.0655756100335035,11.59659292069858,2.7883928571428576,3.4115929270874368,0.8173826178004087
329-U1365E-8R-2-W 119/121,3.558291053727238,1.9158137452087844,0.8956674578631879,3.7113497389673933,4.975289964154488,1.9631736877235804,2.7866011783330698,2.88801764844531,3.9746671431112386,3.9684175135160653,4.4669829689632765,4.856992557099811,4.509093495093327,50.377011286567694,6.695204930382615,2.3176253348465696,0.07973784539183502,11.760614873752495,3.10625,3.9648242125610755,0.9954329313458693
329-U1365E-8R-3-W 41/45,4.20433815191102,2.551552998904051,0.9215322863768857,3.5406017239851257,6.480340923713946,1.8471616319315272,2.4285377154034453,3.6267315769132296,4.793629970836613,3.4286548685186866,4.305246882792248,4.644598170492215,4.270447135309138,50.53124942874455,6.765062714150445,2.598697883246832,0.07179730456453216,11.584018703186041,2.905357142857143,3.688208569824256,0.9058993451321139
329-U1365E-8R-4-W 8/10,0.5616640877814681,1.169857977262138,1.6208688814800074,2.412778055595663,2.479615032387595,6.0064921932161575,7.412605986462918,6.505642977060742,4.660008180955471,9.595116827591829,9.058218313586766,8.008278952183463,8.113642544601348,50.212017388743774,7.145230223492788,2.697337212550449,0.2686894305655291,10.384217238244037,10.0,9.63544488866587,4.200015543918959
329-U1365E-8R-4-W 84/88,0.3802163508481637,1.088521140421108,1.693398083843591,2.4477506219049454,2.503279410684445,5.78786435502183,6.838491146311756,5.541343327288734,4.482810405534339,8.662337043468696,8.5878941551934,7.797767741864265,8.047908081474061,50.433982122840554,7.576260386122721,2.6969648976677725,0.2425145407756717,10.51786122223536,9.061607142857143,8.990008388946624,4.027920996263968
329-U1365E-9R-1-W 84/88,0.3317378511133699,0.943282180281542,1.5771329637885316,2.0871152282692145,2.3462453929969795,5.292251640152329,6.063662602928388,4.823781620766668,4.463695035706375,7.900581636278215,8.130300119393569,7.234667786089175,7.394406055707695,50.43829813379193,7.855578866512903,2.608528334483767,0.2521404257462442,10.193545905550673,8.435714285714287,8.34457188922738,3.656247508961181
329-U1365E-9R-3-W 138/142,0.38424634667021357,1.2699277287374564,1.8202193401784768,2.6264195953671794,2.3292805962716105,5.834062270187888,6.860610588927764,5.694543971421844,4.522139925326191,8.577725473942532,8.658039260541571,7.853949874808092,8.090768791486354,50.47417863519568,7.707557628208506,2.6960643445086996,0.2004259488118881,10.459968736231458,9.075892857142858,8.805597960455412,4.201952863858115
329-U1365E-10R-1-W 46/50,1.830943650230125,1.536213171075516,1.6897684278579956,3.771985500363856,4.156113454973145,5.813931935296697,7.669869877518383,6.400173620973457,5.213899630324348,9.379166866550708,9.971540732700415,8.805487753696816,9.147471460702713,49.88185595899849,6.629750018609878,2.7309155339065825,0.23229613401780724,10.969697789946457,12.06875,9.294285595957126,3.784227618895342
