Sample ID,Rb,Ba,Th,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,Nb
329-U1365E-2R-1-W 36/40,15.909702993009205,2.5788108859969494,0.6747975146285989,1.176456552023162,3.7762706433644406,1.4256411759922951,1.2653587093756482,3.355428390843969,1.7055419041799895,1.3260827695987152,0.7711096739645013,0.9781685694557083,0.9755503127020199,0.9979685415915648,0.9484289789224567,1.1076011477989123,0.8795318986875619,1.079501354773023,1.0,1.0,1.0
329-U1365E-2R-1-W 65/69,3.141143588309441,0.7233953030969771,1.1471055287958971,1.565493816228581,1.505065089788383,1.5232263827220403,1.3503886658131579,1.3240598346834442,1.7299853424750262,1.3169679054594885,0.7801817590553878,0.9810986463313511,0.9417912449319834,0.9815913661085687,0.9525729173574388,1.0761270518842483,0.9009089971912583,1.0824916202827677,1.0,1.0,1.0
329-U1365E-3R-1-W 130/134,6.709383811682112,2.863104913681524,1.1121070995638171,1.72786057965845,2.402923497234281,1.5450310162348968,1.3623451691869846,3.1440937960756066,1.8207467542418239,1.3287686694915286,0.770011769317293,0.9604822865354883,0.922294896954117,0.9780992915684685,1.0097429504130977,1.1054632445243624,0.8991074760295842,1.056224476192327,1.0,1.0,1.0
329-U1365E-3R-2-W 20/22,5.303796553389451,1.1430705535462817,1.054094872156475,1.6803871148461613,3.0609442929424975,1.4487230088856804,1.309947548425856,4.04891579825266,1.9030673408716272,1.282728388735938,0.765830247810028,0.9621281011479466,0.9449215952277338,0.9878936516348201,0.9415325737706598,1.1228198507434815,0.959217988146965,1.0765953188420263,1.0,1.0,1.0
329-U1365E-3R-2-W 22/24,30.71130402162855,1.4987456280268858,0.684794807727666,1.166790418492145,6.3687589364887085,1.4570663974893212,1.2699124658393082,4.1820410622554505,1.7526089351989136,1.3057187180010543,0.7857700449885149,0.9693515752013404,0.9481219677202891,0.9798951337331933,0.9123768473971282,1.0844519231838856,0.8284613974806445,1.064228123314764,1.0,1.0,1.0
329-U1365E-3R-2-W 52/56,8.612725776900188,1.2226224263248682,0.2638331273137422,1.398624704960426,5.218935990220678,0.8813652403012081,0.9666146527507989,1.195167200371164,1.459721703833434,0.9842892040899383,0.7623240820289173,0.9407304686663321,0.9723980894753562,0.9798386557447293,0.8907847619533988,1.073641775241635,0.8741666339209656,1.031953790113911,1.0,1.0,1.0
329-U1365E-3R-3-W 33/37,1.010484935519188,0.668029083613152,0.18711890622250593,0.2679351359250865,0.7464671402846224,0.9242562354182438,0.908971008865773,0.919177764030851,1.0122724794345264,1.0624079802679292,0.7498209977661748,0.952040151229489,1.0038579170911637,0.9322886688714059,1.4663442923260703,0.8762583753830809,0.8401510531367934,0.9253177358225457,1.0,1.0,1.0
329-U1365E-3R-3-W 112/116,0.9593981421895436,0.47009652064496876,0.44223604857690707,0.6947546095189508,0.803557657258769,0.8763070579526978,0.9640462717701568,1.0099059161318256,1.5034478528048523,1.1313930968035404,0.751369691115474,0.9550985972928789,0.968855399991466,0.9634949235603927,1.0548424345731917,1.0493227547108808,0.8572142316561732,1.0737824715499722,1.0,1.0,1.0
329-U1365E-3R-4-W 66/68,1.0363470556668695,0.3850292417673757,0.5507578697951118,0.7690220127021554,0.7186896869310361,0.9025024086537453,0.9940291827041067,0.9053555575461286,1.326460795515251,1.0337319051146794,0.7710696188847752,0.9683522593408772,0.9760898840420186,0.9790582463818842,0.8947447098870781,0.9745198161966974,0.8373596814073068,1.1182617476019339,1.0,1.0,1.0
329-U1365E-3R-4-W 68/70,6.7313507831531165,3.1827003033138475,0.28666068945247253,0.5119699764399305,3.071024600777975,0.9680762621607978,1.0686160992553737,1.544809674024355,1.6788449609679112,1.1120369614600483,0.7612587803771813,0.9411503530786633,1.000422310018265,0.9681522162656984,0.9251748841721845,1.1072787745408992,0.9242273936164754,1.0000082909278465,1.0,1.0,1.0
329-U1365E-4R-1-W 22/24,20.925932077505102,1.81071323313085,1.0524944777486327,5.665238331477613,8.569509691244052,1.1779666127423496,1.1500702693350116,1.7661936520960797,1.724801900173998,1.1900247008756817,0.7573113728787016,0.9370360661081086,0.9100794637140784,0.9965201738053799,0.8504108343436317,1.1945322864242875,0.7176835450135698,1.0790532607628498,1.0,1.0,1.0
329-U1365E-4R-1-W 24/25,43.96152879855022,3.2818318287882446,0.9866236601987373,7.717890217364179,9.426001892029513,1.2741417046205672,1.1661507567892448,2.489384486560324,1.7870814846226282,1.2100095668379487,0.7610936299424462,0.957975653132047,0.908318178858477,0.9769271268876966,0.8016755767268462,1.2281649984672345,0.7347612613571864,1.0607390210578045,1.0,1.0,1.0
329-U1365E-4R-1-W 37/40,38.47824903840004,33.17584671397841,0.5026614157429629,2.0719922805595257,7.642059092038062,1.1814205602671308,1.1783620755348985,2.41073891756301,1.7740944737651623,1.239750558069756,0.7769745324294686,0.9660932827403798,0.9615224925301789,0.940229440013905,0.9097981732668122,1.2803359958628102,0.7226645687575147,1.0690694796069469,1.0,1.0,1.0
329-U1365E-4R-2-W 88/92,4.1030465851884985,2.168048571062012,0.8023317587355112,1.1883384758548894,1.64328638236498,1.1442862695729588,1.2002644448959303,2.3139821749945453,1.607440566480099,1.1531681467130102,0.7772524784988203,0.9856029491456628,0.9660831796519674,0.9715972131990128,1.0804665407388574,1.1393492460400636,0.7746123519856075,1.0959004961955723,1.0,1.0,1.0
